"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
40,946691192,"Mooremoney91 (3/4)",0,308.5,"PF Taj Gibson C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns F Pau Gasol G Tony Parker SF Rudy Gay",NA,"Willie Reed","UTIL","0.18%",0
40,947055251,"TFTIjhub (1/20)",0,308.5,"PG Lou Williams C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns PF Pau Gasol SF Rudy Gay F Danny Green G Tyler Johnson",NA,"Matt Costello","F","0.16%",0
44,946805499,"RememberSammyJenkins (17/20)",0,308,"PG Lou Williams SF Wesley Johnson F Taj Gibson G Jeff Teague C DeAndre Jordan SG Austin Rivers UTIL Karl-Anthony Towns PF Kelly Olynyk",NA,"Brice Johnson","C","0.16%",0
44,946863720,"argabrj1",0,308,"SG Lou Williams SF Wesley Johnson F Taj Gibson PG Jeff Teague UTIL DeAndre Jordan G Austin Rivers C Karl-Anthony Towns PF Kelly Olynyk",NA,"Shabazz Muhammad","F","0.08%",0
44,947300384,"scocrazie",0,308,"PG Lou Williams C Taj Gibson G Jeff Teague SG Austin Rivers UTIL Karl-Anthony Towns F Rudy Gay PF Kelly Olynyk SF Dion Waiters",NA,"Brandon Paul","SG","0.07%",3.5
47,946787214,"nsaenz11 (1/20)",0,307.5,"PF Taj Gibson PG Jeff Teague G Jimmy Butler SG Austin Rivers C Karl-Anthony Towns SF Rudy Gay F Danny Green UTIL Dion Waiters",NA,"Blake Griffin","UTIL","0.06%",0
47,946941662,"bdprulz",0,307.5,"F Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay SF Davis Bertans",NA,"Hassan Whiteside","UTIL","0.03%",0
47,946971759,"wolverine07 (8/15)",0,307.5,"C Taj Gibson G Jeff Teague SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay F Danny Green SF Dion Waiters",NA,"Aaron Brooks","UTIL","0.03%",0
47,947179832,"hursmic6 (3/3)",0,307.5,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan G Jimmy Butler SG Austin Rivers UTIL Karl-Anthony Towns SF Rudy Gay F Davis Bertans",NA,"Jordan Mickey","PF","0.03%",0
47,947254220,"A_BrU1n (12/20)",0,307.5,"PF Taj Gibson PG Jeff Teague SG Jimmy Butler UTIL Austin Rivers C Karl-Anthony Towns SF Rudy Gay G Danny Green F Dion Waiters",NA,"Kyle Anderson","PG","0.03%",0
52,946497854,"Bonenfantd11",0,307.25,"PG Lou Williams PF Taj Gibson UTIL DeAndre Jordan G Jimmy Butler SG Austin Rivers C Karl-Anthony Towns F Kelly Olynyk SF Davis Bertans",NA,"A.J. Hammons","UTIL","0.02%",0
52,946578197,"bwheel (2/3)",0,307.25,"G Lou Williams PF Taj Gibson C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns F Kelly Olynyk SF Davis Bertans",NA,"Anthony Brown","G","0.02%",0
52,946603609,"gridirongoku",0,307.25,"PG Lou Williams PF Taj Gibson SG Jimmy Butler G Austin Rivers C Karl-Anthony Towns SF Danny Green F Kelly Olynyk UTIL Dion Waiters",NA,"Marcus Georges-Hunt","F","0.01%",0
52,946621602,"jrg2211",0,307.25,"PG Lou Williams F Taj Gibson SG Jimmy Butler G Austin Rivers C Karl-Anthony Towns SF Danny Green PF Kelly Olynyk UTIL Dion Waiters",NA,"Darrun Hilliard","SG","0.01%",0
52,946632598,"DavidCoppafeel (3/20)",0,307.25,"G Lou Williams C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns F Pau Gasol SF Rudy Gay PF Kelly Olynyk PG Tyler Johnson",NA,"Okaro White","F","0.01%",0
52,946660180,"RunneRunneR",0,307.25,"PG Lou Williams PF Taj Gibson SG Jimmy Butler G Austin Rivers C Karl-Anthony Towns SF Danny Green UTIL Kelly Olynyk F Dion Waiters",NA,"Nemanja Bjelica","SF","0.01%",0
52,946748710,"Malicae15",0,307.25,"SG Lou Williams PF Taj Gibson G Jimmy Butler PG Austin Rivers C Karl-Anthony Towns F Danny Green UTIL Kelly Olynyk SF Dion Waiters",NA,"Patrick Beverley","UTIL","0.01%",0
52,946782276,"zachdaddy (7/20)",0,307.25,"PG Lou Williams C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns F Pau Gasol SF Rudy Gay PF Kelly Olynyk G Tyler Johnson",NA,"Kawhi Leonard","UTIL","0.01%",0
52,946825603,"lukagirl (6/20)",0,307.25,"PG Lou Williams C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns F Pau Gasol SF Rudy Gay PF Kelly Olynyk G Tyler Johnson",NA,"","","",NA
52,946850280,"WeReadyATL (1/3)",0,307.25,"G Lou Williams F Taj Gibson C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns PF Kelly Olynyk SF Davis Bertans",NA,"","","",NA
52,946994129,"dosej",0,307.25,"G Lou Williams F Taj Gibson SG Jimmy Butler PG Austin Rivers C Karl-Anthony Towns SF Danny Green PF Kelly Olynyk UTIL Dion Waiters",NA,"","","",NA
52,947063750,"TFTIjhub (20/20)",0,307.25,"G Lou Williams C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns F Pau Gasol SF Rudy Gay PF Kelly Olynyk PG Tyler Johnson",NA,"","","",NA
52,947094555,"zachdaddy (15/20)",0,307.25,"PG Lou Williams C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns F Pau Gasol SF Rudy Gay PF Kelly Olynyk G Tyler Johnson",NA,"","","",NA
52,947126113,"MoneyForTheJeep (5/10)",0,307.25,"PG Lou Williams C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns F Pau Gasol SF Rudy Gay PF Kelly Olynyk G Tyler Johnson",NA,"","","",NA
52,947430332,"DanManTX",0,307.25,"PG Lou Williams PF Taj Gibson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns F Kelly Olynyk SF Davis Bertans",NA,"","","",NA
67,946598588,"jeremyoak26",0,307,"PG Lou Williams G Wesley Johnson PF Taj Gibson UTIL DeAndre Jordan SG Jimmy Butler C Karl-Anthony Towns SF Danny Green F Kelly Olynyk",NA,"","","",NA
67,946679533,"dj919 (12/20)",0,307,"PG Lou Williams PF Taj Gibson G Jimmy Butler SG Austin Rivers C Karl-Anthony Towns SF Rudy Gay F James Johnson UTIL Tyler Johnson",NA,"","","",NA
69,947102113,"6stringtao (7/9)",0,306.25,"G Lou Williams F Taj Gibson UTIL DeAndre Jordan SG Austin Rivers C Karl-Anthony Towns PF Pau Gasol PG Patty Mills SF Dion Waiters",NA,"","","",NA
70,946686037,"GhettoAntenna (10/20)",0,306,"PF Taj Gibson UTIL DeAndre Jordan SG Jimmy Butler G Austin Rivers C Karl-Anthony Towns F Pau Gasol SF Rudy Gay PG Patty Mills",NA,"","","",NA
70,946708141,"sheltun (1/3)",0,306,"G Jeff Teague UTIL DeAndre Jordan SG Jimmy Butler PG Austin Rivers C Karl-Anthony Towns SF Rudy Gay F Danny Green PF Kelly Olynyk",NA,"","","",NA
70,946734529,"djb1847 (1/3)",0,306,"PG Jeff Teague C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns SF Rudy Gay F Danny Green PF Kelly Olynyk",NA,"","","",NA
70,946825687,"Miller421 (1/20)",0,306,"G Jeff Teague C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns F Rudy Gay SF Danny Green PF Kelly Olynyk",NA,"","","",NA
70,946869623,"AGMoney23 (9/20)",0,306,"PG Jeff Teague UTIL DeAndre Jordan G Jimmy Butler SG Austin Rivers C Karl-Anthony Towns SF Rudy Gay F Danny Green PF Kelly Olynyk",NA,"","","",NA
70,946970485,"pocketmoney (19/20)",0,306,"F Taj Gibson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns PF Pau Gasol SF Rudy Gay PG Patty Mills",NA,"","","",NA
70,947123309,"collaohugof (3/3)",0,306,"G Wesley Johnson PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay F Kelly Olynyk",NA,"","","",NA
70,947404115,"lovicdan128 (5/5)",0,306,"G Jeff Teague C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay SF Danny Green F Kelly Olynyk",NA,"","","",NA
78,946640553,"RememberSammyJenkins (15/20)",0,305.75,"PG Lou Williams SF Wesley Johnson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay F Danny Green",NA,"","","",NA
78,946667331,"Evil_Genius (3/10)",0,305.75,"G Lou Williams SF Wesley Johnson UTIL DeAndre Jordan SG Jimmy Butler PG Austin Rivers C Karl-Anthony Towns PF Rudy Gay F Danny Green",NA,"","","",NA
78,946825959,"Miller421 (14/20)",0,305.75,"G Lou Williams F Wesley Johnson C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay SF Danny Green",NA,"","","",NA
78,947111475,"FalconerFrenzy (6/20)",0,305.75,"PG Lou Williams F Wesley Johnson C DeAndre Jordan G Jimmy Butler SG Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay SF Danny Green",NA,"","","",NA
78,947219894,"tjdog21 (10/10)",0,305.75,"PG Lou Williams F Wesley Johnson C DeAndre Jordan G Jimmy Butler SG Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay SF Danny Green",NA,"","","",NA
78,947239209,"enochcaron (16/20)",0,305.75,"PG Lou Williams F Wesley Johnson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay SF Danny Green",NA,"","","",NA
84,947405000,"beans8442 (2/2)",0,305.5,"SG Lou Williams PF Taj Gibson PG Jeff Teague UTIL Jimmy Butler C Karl-Anthony Towns SF Rudy Gay F Danny Green G Josh Richardson",NA,"","","",NA
85,946688666,"henryl21 (1/2)",0,305.25,"PG Lou Williams F Wesley Johnson PF Taj Gibson UTIL DeAndre Jordan SG Jimmy Butler C Karl-Anthony Towns SF James Johnson G Tyler Johnson",NA,"","","",NA
85,946948541,"Pdhjr28 (8/10)",0,305.25,"G Lou Williams PF Taj Gibson SG Jimmy Butler PG Austin Rivers C Karl-Anthony Towns SF Rudy Gay UTIL Danny Green F Josh Richardson",NA,"","","",NA
85,946948558,"Pdhjr28 (10/10)",0,305.25,"G Lou Williams PF Taj Gibson SG Jimmy Butler PG Austin Rivers C Karl-Anthony Towns SF Rudy Gay UTIL Danny Green F Josh Richardson",NA,"","","",NA
85,947391219,"0710 (2/3)",0,305.25,"SG Lou Williams PF Taj Gibson PG Jeff Teague UTIL DeAndre Jordan F Danilo Gallinari C Karl-Anthony Towns SF Dion Waiters G Tyler Johnson",NA,"","","",NA
89,946688563,"GhettoAntenna (12/20)",0,304.75,"G Lou Williams F Taj Gibson C DeAndre Jordan UTIL Karl-Anthony Towns PG Tony Parker SF Rudy Gay PF LaMarcus Aldridge SG Danny Green",NA,"","","",NA
90,946509728,"newman349 (2/9)",0,304.5,"SG Lou Williams SF Wesley Johnson UTIL DeAndre Jordan G Jimmy Butler PG Austin Rivers C Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
90,946607591,"Punchlineloo (2/2)",0,304.5,"PG Lou Williams SF Wesley Johnson C DeAndre Jordan G Jimmy Butler SG Austin Rivers UTIL Karl-Anthony Towns F Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946609820,"vegas2015 (2/2)",0,304.5,"SG Lou Williams SF Wesley Johnson UTIL DeAndre Jordan G Jimmy Butler PG Austin Rivers C Karl-Anthony Towns F Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946623283,"thiscandle",0,304.5,"PG Lou Williams F Wesley Johnson UTIL DeAndre Jordan SG Jimmy Butler G Austin Rivers C Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946632659,"RememberSammyJenkins (7/20)",0,304.5,"PG Lou Williams SF Wesley Johnson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
90,946641466,"jseiferid80 (4/4)",0,304.5,"PG Lou Williams F Wesley Johnson C DeAndre Jordan G Jimmy Butler SG Austin Rivers UTIL Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946642302,"houstontexan54 (3/3)",0,304.5,"G Lou Williams SF Wesley Johnson C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns F Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946644845,"jayD15 (3/3)",0,304.5,"PG Lou Williams F Wesley Johnson UTIL DeAndre Jordan SG Jimmy Butler G Austin Rivers C Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946667342,"Evil_Genius (4/10)",0,304.5,"G Lou Williams SF Wesley Johnson C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
90,946668265,"dlrolens",0,304.5,"G Lou Williams SF Wesley Johnson UTIL DeAndre Jordan SG Jimmy Butler PG Austin Rivers C Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
90,946676140,"zicampbell",0,304.5,"G Lou Williams SF Wesley Johnson C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
90,946686339,"bigephatrides (10/20)",0,304.5,"PG Lou Williams F Wesley Johnson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946698336,"dbaker2110 (6/8)",0,304.5,"SG Lou Williams SF Wesley Johnson C DeAndre Jordan G Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns F Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946699408,"giantsftw",0,304.5,"PG Lou Williams SF Wesley Johnson UTIL DeAndre Jordan G Jimmy Butler SG Austin Rivers C Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
90,946701972,"pepdaone (20/20)",0,304.5,"PG Lou Williams F Wesley Johnson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946709314,"bigjohnson83635 (7/7)",0,304.5,"PG Lou Williams F Wesley Johnson C DeAndre Jordan G Jimmy Butler SG Austin Rivers UTIL Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946716447,"mgabes (4/20)",0,304.5,"PG Lou Williams SF Wesley Johnson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns F Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946717879,"reddogg_21",0,304.5,"SG Lou Williams SF Wesley Johnson UTIL DeAndre Jordan G Jimmy Butler PG Austin Rivers C Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
90,946717947,"t_hammond17 (1/2)",0,304.5,"PG Lou Williams F Wesley Johnson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946718850,"sclott22 (4/6)",0,304.5,"SG Lou Williams SF Wesley Johnson C DeAndre Jordan G Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
90,946720946,"oldcoach62",0,304.5,"SG Lou Williams F Wesley Johnson UTIL DeAndre Jordan G Jimmy Butler PG Austin Rivers C Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946724029,"lucasgoforth420",0,304.5,"G Lou Williams SF Wesley Johnson UTIL DeAndre Jordan SG Jimmy Butler PG Austin Rivers C Karl-Anthony Towns F Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946726289,"chicagogogadget (8/20)",0,304.5,"G Lou Williams SF Wesley Johnson C DeAndre Jordan SG Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
90,946754417,"wardfan06",0,304.5,"SG Lou Williams SF Wesley Johnson C DeAndre Jordan G Jimmy Butler PG Austin Rivers UTIL Karl-Anthony Towns F Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946755328,"TexasPike (4/20)",0,304.5,"PG Lou Williams F Wesley Johnson C DeAndre Jordan SG Jimmy Butler G Austin Rivers UTIL Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk",NA,"","","",NA
90,946781329,"Adam2323 (2/3)",0,304.5,"G Lou Williams SF Wesley Johnson UTIL DeAndre Jordan SG Jimmy Butler PG Austin Rivers C Karl-Anthony Towns PF Rudy Gay F Kelly Olynyk",NA,"","","",NA
