"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,967109414,"ZackT40",0,348.5,"PG James Harden C Nikola Jokic SF Kyle Kuzma SG Eric Gordon G Austin Rivers PF John Collins UTIL Shabazz Napier F Evan Turner",NA,"James Harden","PG","89.65%",73
2,966599217,"bajo0501",0,346.75,"PF Kevin Durant PG Eric Bledsoe C Steven Adams SF Josh Richardson SG Eric Gordon F Wilson Chandler UTIL Jordan Bell G Shabazz Napier",NA,"CJ McCollum","G","70.85%",22.75
3,966643412,"Rodroddy",0,339.25,"PG Russell Westbrook SF Khris Middleton C Nikola Jokic PF Kyle Kuzma SG Austin Rivers F Kyle O'Quinn UTIL Marvin Williams G Joe Harris",NA,"Marreese Speights","PF","66.46%",8.75
4,966987618,"shayray (1/2)",0,334.25,"SG James Harden PF Kyle Kuzma G Eric Gordon PG Austin Rivers SF Trevor Ariza C Julius Randle UTIL John Collins F Kelly Oubre Jr.",NA,"Shabazz Napier","UTIL","62.91%",33
4,966989348,"shayray (2/2)",0,334.25,"SG James Harden PF Kyle Kuzma G Eric Gordon PG Austin Rivers SF Trevor Ariza C Julius Randle UTIL John Collins F Kelly Oubre Jr.",NA,"Eric Gordon","SG","52.40%",38
6,967007813,"Rwest422 (1/2)",0,330,"PG James Harden C Nikola Jokic SF Kyle Kuzma SG Eric Gordon UTIL Tyler Johnson F DeMarre Carroll PF P.J. Tucker G Shabazz Napier",NA,"Evan Turner","SF","42.55%",14.5
6,967008057,"Rwest422 (2/2)",0,330,"PG James Harden C Nikola Jokic SF Kyle Kuzma SG Eric Gordon UTIL Tyler Johnson F DeMarre Carroll PF P.J. Tucker G Shabazz Napier",NA,"P.J. Tucker","SF","39.61%",17.5
8,966789470,"zberf1",0,327.5,"UTIL Khris Middleton C Nikola Jokic PG Lou Williams G Kemba Walker F Kyle Kuzma SG Eric Gordon PF DeMarre Carroll SF Evan Turner",NA,"Trevor Ariza","SF","36.81%",22
9,967120343,"etramm",0,324.75,"PG James Harden UTIL Eric Bledsoe F Kyle Kuzma SG Eric Gordon G Will Barton PF Julius Randle SF Ersan Ilyasova C Nene Hilario",NA,"Al-Farouq Aminu","F","31.80%",16.5
10,966589153,"aglover9 (1/2)",0,318,"SG James Harden C Nikola Jokic SF Kyle Kuzma UTIL Kelly Olynyk PG Elfrid Payton PF Carmelo Anthony G Shabazz Napier F Anthony Tolliver",NA,"Nene Hilario","C","29.45%",5.5
11,966531902,"kevinlinhart34 (1/11)",0,316.75,"SG James Harden SF Khris Middleton C Nikola Jokic G Lou Williams PF P.J. Tucker PG Shabazz Napier UTIL Wayne Ellington F Evan Turner",NA,"Paul George","SF","29.19%",32.75
11,966531922,"kevinlinhart34 (2/11)",0,316.75,"SG James Harden SF Khris Middleton C Nikola Jokic G Lou Williams PF P.J. Tucker PG Shabazz Napier UTIL Wayne Ellington F Evan Turner",NA,"Nikola Jokic","C","20.38%",50.25
11,966531936,"kevinlinhart34 (3/11)",0,316.75,"SG James Harden SF Khris Middleton C Nikola Jokic G Lou Williams PF P.J. Tucker PG Shabazz Napier UTIL Wayne Ellington F Evan Turner",NA,"Jusuf Nurkic","C","18.16%",9.25
