"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
16,967369430,"Rannman21 (3/7)",0,303.5,"PF Kevin Durant G Klay Thompson F Julius Randle SF Kyle Kuzma PG Lonzo Ball SG Evan Turner C Mason Plumlee UTIL Shabazz Napier",NA,"Julius Randle","C","18.50%",42.5
18,967284866,"tiger1978 (3/3)",0,303.25,"SF Kevin Durant PF Omri Casspi C Jordan Bell F Kyle Kuzma G Lonzo Ball SG CJ McCollum PG Shabazz Napier UTIL Trey Lyles",NA,"Torrey Craig","UTIL","14.21%",3.75
19,967090216,"senordarko",0,302.25,"F David West SF Kevin Durant PF Omri Casspi SG Kentavious Caldwell-Pope UTIL Julius Randle PG Lonzo Ball G Shabazz Napier C Nikola Jokic",NA,"Kentavious Caldwell-Pope","G","12.62%",28.75
20,967336037,"record62",0,300.5,"SF Kevin Durant C Draymond Green PF Julius Randle F Kyle Kuzma SG Brandon Ingram G Evan Turner UTIL Mason Plumlee PG Shabazz Napier",NA,"Larry Nance Jr.","PF","9.50%",9.5
20,967369438,"Rannman21 (4/7)",0,300.5,"SF Kevin Durant F Draymond Green C Julius Randle PF Kyle Kuzma SG Brandon Ingram G Evan Turner UTIL Mason Plumlee PG Shabazz Napier",NA,"Andre Iguodala","F","7.91%",5
22,966902853,"PowerTron (9/20)",0,299.75,"SF Kevin Durant G Klay Thompson UTIL Jordan Bell PF Kyle Kuzma SG Evan Turner F Al-Farouq Aminu PG Shabazz Napier C Nikola Jokic",NA,"Gary Harris","G","7.65%",29.5
22,967047076,"nobodyspecial76",0,299.75,"UTIL David West SF Kevin Durant C Draymond Green SG Kentavious Caldwell-Pope PF Kyle Kuzma PG Lonzo Ball F Wilson Chandler G Evan Turner",NA,"Jordan Bell","C","7.57%",42
24,966787952,"JRufus8",0,299.25,"F Draymond Green SF Kyle Kuzma PG Lonzo Ball PF Wilson Chandler UTIL Mason Plumlee SG CJ McCollum G Will Barton C Nikola Jokic",NA,"Trey Lyles","SF","7.32%",25.75
25,967246141,"digger967",0,298.75,"SF Kevin Durant PF Kyle Kuzma PG Lonzo Ball F Wilson Chandler C Mason Plumlee G Will Barton UTIL Shabazz Napier SG Jamal Murray",NA,"Jordan Clarkson","PG","6.56%",13.25
25,967300071,"jmonsees001",0,298.75,"PF Kevin Durant UTIL Jordan Bell F Mason Plumlee PG CJ McCollum G Shabazz Napier SG Gary Harris C Nikola Jokic SF Trey Lyles",NA,"David West","F","5.89%",21.5
27,966788000,"Dent_Face (2/3)",0,297.25,"PF Kevin Durant SG Klay Thompson F Omri Casspi C Jordan Bell SF Kyle Kuzma G Brandon Ingram UTIL Wilson Chandler PG Shabazz Napier",NA,"Omri Casspi","F","5.80%",21.25
28,967406329,"otto637",0,296.75,"F Kevin Durant G Josh Hart SF Kyle Kuzma PG Lonzo Ball UTIL Al-Farouq Aminu PF Mason Plumlee SG Shabazz Napier C Nikola Jokic",NA,"Patrick McCaw","G","5.47%",10.75
29,966718520,"bdavis1490 (1/4)",0,296.5,"SF Kevin Durant PG Lonzo Ball F Wilson Chandler PF Ed Davis C Mason Plumlee SG CJ McCollum G Shabazz Napier UTIL Nikola Jokic",NA,"Ed Davis","PF","5.38%",19
30,966949485,"AGMoney23 (12/20)",0,296,"PF Draymond Green SF Kyle Kuzma PG Lonzo Ball F Mason Plumlee SG CJ McCollum G Will Barton UTIL Shabazz Napier C Nikola Jokic",NA,"Josh Hart","G","2.94%",8.25
30,967272642,"shaneamity",0,296,"SF Kevin Durant PF Jordan Bell C Julius Randle PG Lonzo Ball F Wilson Chandler SG CJ McCollum G Shabazz Napier UTIL Jamal Murray",NA,"Nick Young","G","2.44%",10.5
32,967414335,"frostynutts31",0,295.5,"SF Kevin Durant UTIL Omri Casspi C Julius Randle PF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball F Ed Davis G Shabazz Napier",NA,"Quinn Cook","PG","1.93%",0
33,966781203,"blazeman8 (20/20)",0,295.25,"F Kevin Durant SF Kyle Kuzma SG Evan Turner UTIL Mason Plumlee PG CJ McCollum G Shabazz Napier C Nikola Jokic PF Trey Lyles",NA,"Pat Connaughton","SF","1.85%",17.5
34,966568736,"TMAT2014 (2/20)",0,294.75,"SF Kevin Durant PF Omri Casspi SG Kentavious Caldwell-Pope C Julius Randle F Kyle Kuzma G Patrick McCaw UTIL Lonzo Ball PG Shabazz Napier",NA,"Kenneth Faried","PF","1.35%",0
34,967044731,"jay585 (11/11)",0,294.75,"SF Kevin Durant PF Julius Randle F Kyle Kuzma C Mason Plumlee UTIL Will Barton PG Shabazz Napier G Gary Harris SG Jamal Murray",NA,"Maurice Harkless","UTIL","0.67%",12.5
36,966799762,"Dent_Face (3/3)",0,294.5,"SF Kevin Durant F Larry Nance Jr. C Jordan Bell PF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball UTIL Mason Plumlee G Shabazz Napier",NA,"Andrew Bogut","C","0.59%",11.25
37,966487571,"ivan231",0,294,"F Kevin Durant SG Klay Thompson SF Kyle Kuzma UTIL Wilson Chandler G Evan Turner PF Al-Farouq Aminu PG Shabazz Napier C Nikola Jokic",NA,"Jake Layman","UTIL","0.59%",4.25
37,966902859,"PowerTron (15/20)",0,294,"SF Kevin Durant G Klay Thompson PF Kyle Kuzma UTIL Wilson Chandler SG Evan Turner F Al-Farouq Aminu PG Shabazz Napier C Nikola Jokic",NA,"Corey Brewer","G","0.50%",0
37,967043984,"jay585 (10/11)",0,294,"SF Kevin Durant G Kentavious Caldwell-Pope PF Julius Randle F Kyle Kuzma C Mason Plumlee UTIL Will Barton PG Shabazz Napier SG Jamal Murray",NA,"JaVale McGee","UTIL","0.42%",0
37,967228456,"wildwill7985 (1/2)",0,294,"SF Kevin Durant C Jordan Bell SG Brandon Ingram PF Wilson Chandler F Al-Farouq Aminu PG Shabazz Napier G Gary Harris UTIL Nikola Jokic",NA,"Zach Collins","C","0.34%",16
41,966950241,"AGMoney23 (20/20)",0,293.25,"SF Kevin Durant G Kentavious Caldwell-Pope PF Kyle Kuzma PG Lonzo Ball UTIL Al-Farouq Aminu C Mason Plumlee F Will Barton SG Shabazz Napier",NA,"Noah Vonleh","UTIL","0.25%",1.25
41,966989686,"hunterc5",0,293.25,"SF Kevin Durant G Jordan Clarkson PF Kyle Kuzma UTIL Wilson Chandler F Ed Davis PG CJ McCollum SG Shabazz Napier C Nikola Jokic",NA,"Kevon Looney","UTIL","0.08%",3.25
43,967168671,"james2417",0,292.5,"SF Kevin Durant UTIL Julius Randle PF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball F Wilson Chandler C Mason Plumlee G Torrey Craig",NA,"Meyers Leonard","F","0.08%",0
43,967182436,"vsmack",0,292.5,"PF Kevin Durant SG Kentavious Caldwell-Pope C Julius Randle SF Kyle Kuzma F Al-Farouq Aminu UTIL Mason Plumlee PG CJ McCollum G Shabazz Napier",NA,"Alex Caruso","G","0.08%",1.5
45,966605134,"mrcse13 (16/20)",0,292,"F Kevin Durant G Lonzo Ball PF Wilson Chandler SF Evan Turner UTIL Mason Plumlee SG CJ McCollum PG Shabazz Napier C Nikola Jokic",NA,"Tyler Ennis","G","0.08%",0
45,966646347,"CrazyDave121314",0,292,"UTIL Kevin Durant SF Kyle Kuzma F Wilson Chandler SG Evan Turner PF Al-Farouq Aminu G CJ McCollum PG Shabazz Napier C Nikola Jokic",NA,"Damian Lillard","UTIL","0.08%",0
45,967062197,"mr.OHIO (3/7)",0,292,"SF Kevin Durant UTIL Lonzo Ball F Wilson Chandler G Evan Turner PF Mason Plumlee SG CJ McCollum PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
45,967404801,"Tkisser10",0,292,"PF Kevin Durant F Kyle Kuzma UTIL Wilson Chandler G Evan Turner SF Al-Farouq Aminu SG CJ McCollum PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
45,967420149,"djkenzy",0,292,"SF Kevin Durant F Kyle Kuzma UTIL Wilson Chandler G Evan Turner PF Al-Farouq Aminu PG CJ McCollum SG Shabazz Napier C Nikola Jokic",NA,"","","",NA
50,966869378,"Corby315",0,291.75,"SF Kevin Durant PF Draymond Green SG Kentavious Caldwell-Pope F Kyle Kuzma G Evan Turner C Mason Plumlee UTIL Will Barton PG Shabazz Napier",NA,"","","",NA
50,967285634,"JoeParadox",0,291.75,"G Kentavious Caldwell-Pope PF Julius Randle SF Kyle Kuzma F Brandon Ingram PG Lonzo Ball SG CJ McCollum UTIL Shabazz Napier C Nikola Jokic",NA,"","","",NA
52,967397571,"stouty3 (2/4)",0,291.5,"F Draymond Green PF Kyle Kuzma PG Lonzo Ball SG CJ McCollum SF Will Barton G Shabazz Napier C Nikola Jokic UTIL Trey Lyles",NA,"","","",NA
53,966595203,"mrcse13 (2/20)",0,290.75,"F Kevin Durant PF Julius Randle SF Wilson Chandler G Evan Turner PG CJ McCollum SG Will Barton UTIL Shabazz Napier C Nikola Jokic",NA,"","","",NA
53,966605115,"mrcse13 (11/20)",0,290.75,"F Kevin Durant UTIL Julius Randle PF Wilson Chandler SF Evan Turner SG CJ McCollum G Will Barton PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
53,966692712,"Fantasy268436",0,290.75,"UTIL Kevin Durant C Julius Randle SF Kyle Kuzma PG Lonzo Ball F Al-Farouq Aminu SG Shabazz Napier PF Trey Lyles G Jamal Murray",NA,"","","",NA
56,967044454,"Swish60 (5/11)",0,290,"SF Kevin Durant F Draymond Green G Kentavious Caldwell-Pope PG Lonzo Ball PF Wilson Chandler UTIL Al-Farouq Aminu C Mason Plumlee SG Shabazz Napier",NA,"","","",NA
57,967331365,"MisterJ5 (19/20)",0,289.75,"SF Kevin Durant C Draymond Green PF Jordan Bell UTIL Julius Randle F Wilson Chandler SG Evan Turner PG CJ McCollum G Will Barton",NA,"","","",NA
58,967080303,"Diggy1984",0,289.5,"SF Kevin Durant G Klay Thompson C Julius Randle PF Kyle Kuzma UTIL Mason Plumlee PG Shabazz Napier F Trey Lyles SG Jamal Murray",NA,"","","",NA
59,967253084,"nathan14715",0,289.25,"F Kevin Durant G Jordan Clarkson C Julius Randle PF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball SF Wilson Chandler UTIL Pat Connaughton",NA,"","","",NA
60,966574128,"Robbrutto",0,289,"PF Kevin Durant C Julius Randle F Kyle Kuzma SF Brandon Ingram UTIL Wilson Chandler G Evan Turner SG CJ McCollum PG Shabazz Napier",NA,"","","",NA
61,966947260,"AGMoney23 (11/20)",0,288.75,"PF Draymond Green SF Kyle Kuzma PG Lonzo Ball F Mason Plumlee SG CJ McCollum G Will Barton C Nikola Jokic UTIL Trey Lyles",NA,"","","",NA
62,967410342,"joshreeves13",0,287.5,"C Draymond Green F Kyle Kuzma G Lonzo Ball SF Wilson Chandler PF Mason Plumlee SG CJ McCollum UTIL Nikola Jokic PG Jamal Murray",NA,"","","",NA
63,967212868,"garryb25",0,287.25,"SF Kevin Durant C Jordan Bell PF Kyle Kuzma PG Lonzo Ball G Evan Turner F Al-Farouq Aminu UTIL Will Barton SG Gary Harris",NA,"","","",NA
64,966940845,"pnbohannon (8/10)",0,287,"SG Klay Thompson UTIL Draymond Green PF Kyle Kuzma SF Wilson Chandler G CJ McCollum F Will Barton PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
65,966521697,"davindra.banhart",0,286.75,"SF Kevin Durant PF Kyle Kuzma PG Lonzo Ball F Al-Farouq Aminu C Mason Plumlee SG CJ McCollum G Shabazz Napier UTIL Trey Lyles",NA,"","","",NA
66,966641650,"sspaydirt",0,286.5,"F Kevin Durant SG Klay Thompson PF Julius Randle SF Kyle Kuzma UTIL Evan Turner C Mason Plumlee PG CJ McCollum G Shabazz Napier",NA,"","","",NA
67,966712133,"darrickbd",0,286.25,"PF Draymond Green G Kentavious Caldwell-Pope SF Kyle Kuzma PG Lonzo Ball F Will Barton SG Shabazz Napier C Nikola Jokic UTIL Jamal Murray",NA,"","","",NA
67,967380084,"GeraldLeeDavis",0,286.25,"G Andre Iguodala F Kevin Durant PF Draymond Green UTIL Kyle Kuzma SF Wilson Chandler C Mason Plumlee SG CJ McCollum PG Shabazz Napier",NA,"","","",NA
67,967394335,"Kevjenp (1/3)",0,286.25,"PF Kevin Durant SF Kyle Kuzma G Lonzo Ball SG Evan Turner F Will Barton PG Shabazz Napier UTIL Torrey Craig C Nikola Jokic",NA,"","","",NA
70,966553917,"tgarci98",0,286,"SF Kevin Durant C Draymond Green UTIL Larry Nance Jr. PF Kyle Kuzma PG Lonzo Ball G Evan Turner F Mason Plumlee SG Shabazz Napier",NA,"","","",NA
70,967026462,"Jistheman3",0,286,"PF Kevin Durant SF Kyle Kuzma PG Lonzo Ball UTIL Wilson Chandler F Al-Farouq Aminu C Ed Davis SG Will Barton G Gary Harris",NA,"","","",NA
70,967212196,"camelclutch",0,286,"PF Kevin Durant SF Kyle Kuzma PG Lonzo Ball F Wilson Chandler UTIL Al-Farouq Aminu C Ed Davis SG CJ McCollum G Shabazz Napier",NA,"","","",NA
70,967399082,"upaymahrent",0,286,"PF Kevin Durant UTIL Kyle Kuzma G Evan Turner SF Al-Farouq Aminu F Mason Plumlee PG CJ McCollum SG Shabazz Napier C Nikola Jokic",NA,"","","",NA
74,966946619,"AGMoney23 (1/20)",0,285.75,"SF Kevin Durant SG Kentavious Caldwell-Pope PF Larry Nance Jr. UTIL Julius Randle F Mason Plumlee G Will Barton PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
75,967103302,"dwc1980 (6/6)",0,285.5,"UTIL Klay Thompson PF Draymond Green SF Kyle Kuzma G Lonzo Ball F Evan Turner PG Shabazz Napier SG Gary Harris C Nikola Jokic",NA,"","","",NA
75,967398805,"MaxDex",0,285.5,"UTIL Klay Thompson F Draymond Green C Jordan Bell SF Kyle Kuzma PG Lonzo Ball PF Wilson Chandler G CJ McCollum SG Will Barton",NA,"","","",NA
75,967417622,"CrazyMatlock",0,285.5,"SF Kevin Durant SG Kentavious Caldwell-Pope UTIL Larry Nance Jr. PF Julius Randle F Kyle Kuzma C Mason Plumlee G CJ McCollum PG Shabazz Napier",NA,"","","",NA
78,966579222,"bwinks1919",0,285.25,"SF Kevin Durant PG Jordan Clarkson PF Julius Randle UTIL Kyle Kuzma SG Brandon Ingram C Mason Plumlee F Will Barton G Shabazz Napier",NA,"","","",NA
79,966773595,"blazeman8 (10/20)",0,284.75,"PF Kevin Durant UTIL Julius Randle SF Evan Turner F Mason Plumlee PG CJ McCollum SG Will Barton G Shabazz Napier C Nikola Jokic",NA,"","","",NA
79,967028445,"gchingy916",0,284.75,"F Kevin Durant UTIL Kentavious Caldwell-Pope C Julius Randle SF Kyle Kuzma PF Wilson Chandler G Evan Turner SG Gary Harris PG Jamal Murray",NA,"","","",NA
79,967427263,"kub0",0,284.75,"PF Draymond Green G Kentavious Caldwell-Pope SF Kyle Kuzma UTIL Lonzo Ball F Al-Farouq Aminu PG CJ McCollum SG Shabazz Napier C Nikola Jokic",NA,"","","",NA
82,966675050,"forrestkoba (19/20)",0,284.5,"PF Kevin Durant UTIL Kyle Kuzma G Brandon Ingram SG Evan Turner SF Al-Farouq Aminu F Mason Plumlee PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
83,967395177,"jlloyd1389",0,284.25,"UTIL David West SG Klay Thompson PF Draymond Green F Kyle Kuzma SF Brandon Ingram PG Lonzo Ball G Shabazz Napier C Nikola Jokic",NA,"","","",NA
83,967430586,"kfish1983",0,284.25,"UTIL David West SG Klay Thompson F Draymond Green PF Kyle Kuzma SF Brandon Ingram G Lonzo Ball PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
85,967048771,"zrs_one",0,284,"F Draymond Green SF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball UTIL Wilson Chandler PF Al-Farouq Aminu G Will Barton C Nikola Jokic",NA,"","","",NA
86,967241356,"Angel1103",0,283.75,"SF Kevin Durant C Jordan Bell PF Kyle Kuzma F Brandon Ingram PG Lonzo Ball UTIL Evan Turner G Shabazz Napier SG Jamal Murray",NA,"","","",NA
87,966644949,"cottrellwise5",0,283.5,"SF Kevin Durant PF Julius Randle UTIL Kyle Kuzma G Lonzo Ball SG Will Barton F Trey Lyles PG Jamal Murray C Zach Collins",NA,"","","",NA
87,966781140,"blazeman8 (15/20)",0,283.5,"G Klay Thompson PF Draymond Green SG Kentavious Caldwell-Pope SF Kyle Kuzma F Mason Plumlee UTIL CJ McCollum PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
87,967136307,"Adam3dn",0,283.5,"SF Kevin Durant PF Draymond Green PG Josh Hart C Julius Randle F Wilson Chandler G Evan Turner SG Will Barton UTIL Nikola Jokic",NA,"","","",NA
87,967426760,"TGardner79SKlein80",0,283.5,"SG Klay Thompson F Draymond Green C Julius Randle PF Kyle Kuzma SF Al-Farouq Aminu G CJ McCollum PG Shabazz Napier UTIL Nikola Jokic",NA,"","","",NA
91,966946731,"AGMoney23 (4/20)",0,283.25,"PF Kevin Durant SG Kentavious Caldwell-Pope UTIL Jordan Bell SF Kyle Kuzma G Brandon Ingram F Mason Plumlee PG Shabazz Napier C Jusuf Nurkic",NA,"","","",NA
92,966605138,"mrcse13 (18/20)",0,283,"UTIL Kevin Durant G Kentavious Caldwell-Pope SF Wilson Chandler PF Al-Farouq Aminu F Mason Plumlee PG CJ McCollum SG Shabazz Napier C Nikola Jokic",NA,"","","",NA
92,967048049,"ZEUSMAN1711",0,283,"UTIL David West PF Kevin Durant C Draymond Green G Jordan Clarkson SF Kyle Kuzma PG Lonzo Ball F Al-Farouq Aminu SG Shabazz Napier",NA,"","","",NA
94,967035101,"Swish60 (3/11)",0,282.5,"SF Kevin Durant G Jordan Clarkson PF Kyle Kuzma F Wilson Chandler UTIL Al-Farouq Aminu SG Shabazz Napier C Nikola Jokic PG Jamal Murray",NA,"","","",NA
94,967236118,"wildwill7985 (2/2)",0,282.5,"SF Kevin Durant PF Jordan Bell SG Brandon Ingram F Wilson Chandler G Evan Turner UTIL Mason Plumlee PG CJ McCollum C Nikola Jokic",NA,"","","",NA
94,967276524,"getchia (10/20)",0,282.5,"SF Kevin Durant SG Klay Thompson UTIL Wilson Chandler PF Al-Farouq Aminu F Mason Plumlee G Will Barton PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
97,966572680,"123...Infinity (16/20)",0,282.25,"PF Draymond Green F Kyle Kuzma UTIL Lonzo Ball SF Al-Farouq Aminu G CJ McCollum SG Will Barton PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
97,966756079,"Cangamble",0,282.25,"C Draymond Green PF Kyle Kuzma G Lonzo Ball SF Al-Farouq Aminu SG CJ McCollum F Will Barton PG Shabazz Napier UTIL Nikola Jokic",NA,"","","",NA
97,966940840,"pnbohannon (3/10)",0,282.25,"UTIL Draymond Green PF Kyle Kuzma G Lonzo Ball SF Al-Farouq Aminu SG CJ McCollum F Will Barton PG Shabazz Napier C Nikola Jokic",NA,"","","",NA
97,967403749,"corn808 (20/20)",0,282.25,"PF Draymond Green UTIL Kyle Kuzma PG Lonzo Ball SF Al-Farouq Aminu SG CJ McCollum F Will Barton G Shabazz Napier C Nikola Jokic",NA,"","","",NA
101,966708232,"tbonechef (3/6)",0,282,"PF Kevin Durant C Draymond Green PG Lonzo Ball SF Wilson Chandler G Evan Turner F Mason Plumlee SG CJ McCollum UTIL Shabazz Napier",NA,"","","",NA
101,967018003,"Miller421 (4/20)",0,282,"PF Kevin Durant C Draymond Green UTIL Kyle Kuzma SF Wilson Chandler SG Evan Turner F Al-Farouq Aminu G CJ McCollum PG Shabazz Napier",NA,"","","",NA
101,967068026,"tommyn2",0,282,"SF Kevin Durant C Draymond Green UTIL Kyle Kuzma PF Wilson Chandler SG Evan Turner F Al-Farouq Aminu PG CJ McCollum G Shabazz Napier",NA,"","","",NA
101,967134174,"Fluke009",0,282,"PF Draymond Green SF Kyle Kuzma F Brandon Ingram G Lonzo Ball SG Evan Turner PG Shabazz Napier UTIL Gary Harris C Nikola Jokic",NA,"","","",NA
101,967207424,"wanders64",0,282,"UTIL Kevin Durant C Draymond Green PF Kyle Kuzma F Wilson Chandler SG Evan Turner SF Al-Farouq Aminu G CJ McCollum PG Shabazz Napier",NA,"","","",NA
101,967211658,"swaggysmith",0,282,"PF Kevin Durant C Draymond Green SF Kyle Kuzma F Wilson Chandler G Evan Turner UTIL Al-Farouq Aminu PG CJ McCollum SG Shabazz Napier",NA,"","","",NA
101,967260513,"rodneyhooods",0,282,"SF Kevin Durant C Draymond Green PF Kyle Kuzma F Wilson Chandler G Evan Turner UTIL Al-Farouq Aminu PG CJ McCollum SG Shabazz Napier",NA,"","","",NA
101,967381291,"DennisTee",0,282,"SF Kevin Durant C Draymond Green UTIL Kyle Kuzma PF Wilson Chandler G Evan Turner F Al-Farouq Aminu PG CJ McCollum SG Shabazz Napier",NA,"","","",NA
101,967419914,"IllRapGame",0,282,"SF Kevin Durant C Draymond Green F Kyle Kuzma PF Wilson Chandler G Evan Turner UTIL Al-Farouq Aminu PG CJ McCollum SG Shabazz Napier",NA,"","","",NA
110,966663922,"jyanis",0,281.75,"F Draymond Green SG Kentavious Caldwell-Pope C Julius Randle PF Kyle Kuzma SF Brandon Ingram G Lonzo Ball UTIL CJ McCollum PG Shabazz Napier",NA,"","","",NA
111,966738801,"shanew03",0,281.25,"PF Kevin Durant SG Klay Thompson UTIL Julius Randle F Kyle Kuzma G Patrick McCaw SF Brandon Ingram C Mason Plumlee PG Shabazz Napier",NA,"","","",NA
111,967067197,"john.nelson8782 (4/8)",0,281.25,"UTIL Kevin Durant F Julius Randle G Brandon Ingram PG Lonzo Ball SG Evan Turner PF Mason Plumlee SF Pat Connaughton C Nikola Jokic",NA,"","","",NA
111,967405589,"SadSoxFan (8/15)",0,281.25,"UTIL Kevin Durant F Draymond Green G Quinn Cook PG Lonzo Ball SF Wilson Chandler PF Al-Farouq Aminu SG Shabazz Napier C Nikola Jokic",NA,"","","",NA
114,966665867,"cokeboy1978",0,281,"SF Kevin Durant SG Jordan Clarkson C Julius Randle PF Kyle Kuzma F Wilson Chandler PG CJ McCollum UTIL Shabazz Napier G Jamal Murray",NA,"","","",NA
114,966795031,"kidwizard",0,281,"SF Kevin Durant SG Klay Thompson F Julius Randle PF Wilson Chandler UTIL Evan Turner PG Shabazz Napier C Nikola Jokic G Jamal Murray",NA,"","","",NA
116,966949680,"AGMoney23 (15/20)",0,280.75,"SF Kevin Durant SG Klay Thompson F Kyle Kuzma G Brandon Ingram UTIL Wilson Chandler PF Al-Farouq Aminu C Mason Plumlee PG Shabazz Napier",NA,"","","",NA
117,967256762,"Davidcashmoney",0,280.5,"F David West SF Kevin Durant PF Kyle Kuzma PG Lonzo Ball C Mason Plumlee UTIL CJ McCollum G Shabazz Napier SG Jamal Murray",NA,"","","",NA
118,967167664,"jkboxer72",0,280.25,"F Kevin Durant PF Omri Casspi SF Kyle Kuzma UTIL Lonzo Ball SG Evan Turner C Mason Plumlee G CJ McCollum PG Shabazz Napier",NA,"","","",NA
119,966710956,"LOSO4611 (2/2)",0,279.75,"SF Kevin Durant PF Draymond Green F Kyle Kuzma G Lonzo Ball UTIL Evan Turner C Ed Davis PG Shabazz Napier SG Jamal Murray",NA,"","","",NA
120,967111998,"Swish60 (9/11)",0,279.5,"SF Kevin Durant F Draymond Green G Evan Turner UTIL Al-Farouq Aminu PF Mason Plumlee PG Shabazz Napier SG Gary Harris C Nikola Jokic",NA,"","","",NA
