"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,972743061,"amoney15000 (5/5)",0,295.25,"C Andre Drummond G Lou Williams SG Kris Dunn PG Elfrid Payton F Pau Gasol PF Bobby Portis UTIL George Hill SF Wayne Ellington",NA,"Giannis Antetokounmpo","SF","71.92%",45.25
2,972788448,"ChristianofTrtuh",0,290.75,"F Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton PF Tobias Harris G Milos Teodosic SG Andrew Harrison SF Wayne Ellington UTIL Bismack Biyombo",NA,"Bismack Biyombo","PF","71.85%",27.5
3,972590097,"swanee11",0,287.5,"C Marc Gasol PG Tyreke Evans UTIL Kris Dunn G Elfrid Payton PF Willie Cauley-Stein SG Mario Hezonja F Wilson Chandler SF Wayne Ellington",NA,"Andrew Harrison","SG","67.48%",22.5
4,972235445,"Devoun (1/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Nikola Jokic","C","66.52%",31.25
4,972235446,"Devoun (2/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Wayne Ellington","UTIL","56.80%",34
4,972235447,"Devoun (3/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Milos Teodosic","G","45.62%",28.5
4,972235448,"Devoun (4/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Lou Williams","G","37.22%",31.25
4,972235449,"Devoun (5/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Andre Drummond","C","36.44%",50
4,972235450,"Devoun (6/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"George Hill","UTIL","30.52%",25
4,972235451,"Devoun (7/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Wilson Chandler","SF","29.15%",26.25
4,972235452,"Devoun (8/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"J.J. Barea","G","23.41%",29.75
4,972235453,"Devoun (9/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Tyreke Evans","G","19.86%",43.25
4,972235454,"Devoun (10/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Elfrid Payton","PG","18.66%",39
4,972235455,"Devoun (11/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Zach Randolph","PF","16.05%",21.75
4,972235456,"Devoun (12/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Marc Gasol","C","13.12%",33.5
4,972235457,"Devoun (13/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Derrick Favors","F","12.62%",30.5
4,972235458,"Devoun (14/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Austin Rivers","SG","11.46%",17.5
4,972235459,"Devoun (15/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Serge Ibaka","F","11.18%",32.5
4,972235460,"Devoun (16/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Trey Lyles","F","10.88%",28.5
4,972235461,"Devoun (17/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"DeAndre Jordan","C","10.70%",35.75
4,972235462,"Devoun (18/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Harrison Barnes","UTIL","9.22%",31.5
4,972235463,"Devoun (19/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Buddy Hield","SG","9.18%",12
4,972235464,"Devoun (20/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Bogdan Bogdanovic","UTIL","6.94%",18.25
4,972235465,"Devoun (21/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Victor Oladipo","PG","5.72%",26.75
4,972235466,"Devoun (22/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Tobias Harris","SF","5.57%",44
4,972235467,"Devoun (23/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"James Ennis III","F","5.37%",20.75
4,972235468,"Devoun (24/100)",0,287.25,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton UTIL Tobias Harris G George Hill SG Andrew Harrison F Wayne Ellington PF Bismack Biyombo",NA,"Justin Holiday","SG","5.13%",22.25
