"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,945698575,"DrNickIsIn (11/20)",0,323,"PF Al-Farouq Aminu F Markieff Morris G Bradley Beal C Jusuf Nurkic SF Thabo Sefolosha PG Russell Westbrook SG Alec Burks UTIL Donovan Mitchell",NA,"Russell Westbrook","PG","60.47%",77.25
2,945738461,"formengonzo (4/4)",0,322.5,"PF Al-Farouq Aminu G Bradley Beal SG Tomas Satoransky F Kelly Oubre Jr. PG Russell Westbrook SF Joe Ingles C Steven Adams UTIL Donovan Mitchell",NA,"Alec Burks","G","56.18%",21
3,945677147,"jf1133 (1/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"Al-Farouq Aminu","F","45.00%",27
3,945677294,"jf1133 (3/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"Steven Adams","C","44.41%",33.75
3,945677296,"jf1133 (5/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"Carmelo Anthony","PF","43.06%",31.5
3,945677298,"jf1133 (7/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"Damian Lillard","PG","39.95%",53
3,945685115,"jf1133 (9/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"Paul George","SF","38.60%",28.25
3,945685118,"jf1133 (11/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"C.J. McCollum","SG","34.90%",28
3,945685121,"jf1133 (13/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"Derrick Favors","PF","34.48%",18.5
3,945692497,"jf1133 (15/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"Jusuf Nurkic","C","33.81%",34.25
3,945698567,"DrNickIsIn (3/20)",0,316,"PF Al-Farouq Aminu G Bradley Beal C Jusuf Nurkic PG Russell Westbrook SG Alec Burks F Andre Roberson SF Joe Ingles UTIL Donovan Mitchell",NA,"Joe Ingles","SF","32.21%",30
3,945701736,"jf1133 (17/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"Markieff Morris","F","32.13%",22.5
3,945701916,"jf1133 (19/20)",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic SF Kelly Oubre Jr. PG Russell Westbrook UTIL Alec Burks F Andre Roberson G Donovan Mitchell",NA,"Bradley Beal","G","31.62%",59.25
3,946104432,"Tatom6969",0,316,"PF Al-Farouq Aminu SG Bradley Beal C Jusuf Nurkic PG Russell Westbrook G Alec Burks SF Andre Roberson F Joe Ingles UTIL Donovan Mitchell",NA,"Otto Porter","F","31.46%",22
3,946256640,"sbolliger",0,316,"PF Al-Farouq Aminu G Bradley Beal C Jusuf Nurkic PG Russell Westbrook UTIL Alec Burks SF Andre Roberson F Joe Ingles SG Donovan Mitchell",NA,"Donovan Mitchell","PG","28.85%",48.25
3,946276866,"nhl2005 (5/20)",0,316,"PF Al-Farouq Aminu UTIL Bradley Beal C Jusuf Nurkic F Kelly Oubre Jr. PG Russell Westbrook G Alec Burks SF Andre Roberson SG Donovan Mitchell",NA,"Kelly Oubre Jr.","F","24.73%",30
3,946276873,"nhl2005 (12/20)",0,316,"PF Al-Farouq Aminu UTIL Bradley Beal C Jusuf Nurkic PG Russell Westbrook SG Alec Burks SF Andre Roberson F Joe Ingles G Donovan Mitchell",NA,"Tomas Satoransky","PG","21.78%",17
18,945698569,"DrNickIsIn (5/20)",0,313.75,"PF Al-Farouq Aminu G Bradley Beal C Jusuf Nurkic F Carmelo Anthony UTIL Thabo Sefolosha PG Russell Westbrook SG Alec Burks SF Joe Ingles",NA,"Ricky Rubio","PG","21.61%",22
19,946276869,"nhl2005 (8/20)",0,313,"F Al-Farouq Aminu G Bradley Beal UTIL Tomas Satoransky PF Carmelo Anthony PG Russell Westbrook SF Andre Roberson C Steven Adams SG Donovan Mitchell",NA,"Marcin Gortat","UTIL","20.94%",26.75
20,945854644,"swasso2mp",0,312,"C Marcin Gortat PF Al-Farouq Aminu UTIL Bradley Beal SG Kelly Oubre Jr. F Thabo Sefolosha PG Russell Westbrook SF Paul George G Joe Ingles",NA,"Andre Roberson","UTIL","18.42%",19
21,946458650,"ShortyMac (2/6)",0,306.25,"PF Al-Farouq Aminu PG C.J. McCollum G Bradley Beal F Kelly Oubre Jr. UTIL Russell Westbrook SG Alec Burks SF Joe Ingles C Steven Adams",NA,"Evan Turner","G","13.54%",5.75
22,945857858,"rodllee1",0,305.25,"PF Markieff Morris UTIL C.J. McCollum G Bradley Beal F Kelly Oubre Jr. SF Thabo Sefolosha PG Russell Westbrook SG Alec Burks C Steven Adams",NA,"Jerami Grant","PF","11.86%",8.25
23,945697417,"shaneamity",0,303.75,"PF Al-Farouq Aminu C Jusuf Nurkic UTIL Kelly Oubre Jr. SF Carmelo Anthony F Thabo Sefolosha PG Russell Westbrook G Ricky Rubio SG Donovan Mitchell",NA,"Rudy Gobert","C","11.69%",16
24,946122691,"Miller421 (12/20)",0,303.5,"F Al-Farouq Aminu PF Markieff Morris G Tim Frazier UTIL Bradley Beal C Jusuf Nurkic SF Carmelo Anthony PG Russell Westbrook SG Joe Ingles",NA,"Pat Connaughton","UTIL","10.51%",7.75
25,946276874,"nhl2005 (13/20)",0,303.25,"PF Al-Farouq Aminu UTIL Damian Lillard SG Bradley Beal PG Russell Westbrook SF Jonas Jerebko G Alec Burks F Andre Roberson C Steven Adams",NA,"Jonas Jerebko","F","9.84%",13
26,946332865,"ctatum5",0,302.75,"PF Al-Farouq Aminu G Damian Lillard UTIL Bradley Beal C Jusuf Nurkic F Kelly Oubre Jr. SG Alec Burks SF Joe Ingles PG Donovan Mitchell",NA,"Noah Vonleh","C","9.59%",9.5
27,946276880,"nhl2005 (19/20)",0,302.5,"PF Al-Farouq Aminu UTIL Markieff Morris SG Bradley Beal SF Thabo Sefolosha PG Russell Westbrook F Paul George G Alec Burks C Steven Adams",NA,"Tim Frazier","PG","8.92%",21.75
28,945698571,"DrNickIsIn (7/20)",0,302,"PF Al-Farouq Aminu UTIL Tim Frazier G Bradley Beal C Jusuf Nurkic F Carmelo Anthony PG Russell Westbrook SG Alec Burks SF Joe Ingles",NA,"Thabo Sefolosha","F","4.88%",33.5
28,946122787,"Miller421 (15/20)",0,302,"PF Al-Farouq Aminu UTIL Tim Frazier SG Bradley Beal C Jusuf Nurkic F Carmelo Anthony G Russell Westbrook PG Alec Burks SF Joe Ingles",NA,"Shabazz Napier","G","3.95%",3
30,945698568,"DrNickIsIn (4/20)",0,301.75,"SF Al-Farouq Aminu SG Bradley Beal PF Carmelo Anthony PG Russell Westbrook UTIL Ricky Rubio G Alec Burks F Joe Ingles C Steven Adams",NA,"Ed Davis","C","2.94%",1.25
30,945698584,"DrNickIsIn (20/20)",0,301.75,"SF Al-Farouq Aminu SG Bradley Beal F Kelly Oubre Jr. PF Carmelo Anthony PG Russell Westbrook UTIL Ricky Rubio G Alec Burks C Steven Adams",NA,"Meyers Leonard","F","2.78%",3.25
30,945752787,"tj7775 (1/3)",0,301.75,"C Marcin Gortat PF Al-Farouq Aminu G Damian Lillard SF Markieff Morris UTIL Bradley Beal SG Tomas Satoransky PG Russell Westbrook F Andre Roberson",NA,"Jodie Meeks","UTIL","2.02%",0.5
30,945752788,"tj7775 (2/3)",0,301.75,"C Marcin Gortat PF Al-Farouq Aminu G Damian Lillard SF Markieff Morris UTIL Bradley Beal SG Tomas Satoransky PG Russell Westbrook F Andre Roberson",NA,"Maurice Harkless","F","1.85%",8.5
30,945752789,"tj7775 (3/3)",0,301.75,"C Marcin Gortat PF Al-Farouq Aminu G Damian Lillard SF Markieff Morris UTIL Bradley Beal SG Tomas Satoransky PG Russell Westbrook F Andre Roberson",NA,"Royce O'Neale","UTIL","1.43%",2
30,946017940,"gfay63 (15/20)",0,301.75,"F Al-Farouq Aminu SF Pat Connaughton G Bradley Beal UTIL Tomas Satoransky PF Carmelo Anthony PG Russell Westbrook C Steven Adams SG Donovan Mitchell",NA,"Mike Scott","F","1.26%",23.75
30,946437503,"QL2015",0,301.75,"C Marcin Gortat PF Al-Farouq Aminu G Damian Lillard SF Markieff Morris SG Bradley Beal UTIL Tomas Satoransky PG Russell Westbrook F Andre Roberson",NA,"Ian Mahinmi","UTIL","0.84%",12
37,945935081,"floorsabove (2/2)",0,301,"PF Al-Farouq Aminu SG Bradley Beal F Noah Vonleh UTIL Jusuf Nurkic G Kelly Oubre Jr. PG Russell Westbrook SF Joe Ingles C Steven Adams",NA,"Raymond Felton","G","0.67%",3
38,945816531,"zzuelly",0,300.75,"C Marcin Gortat PF Al-Farouq Aminu F Markieff Morris G C.J. McCollum SG Bradley Beal UTIL Kelly Oubre Jr. PG Russell Westbrook SF Joe Ingles",NA,"Ekpe Udoh","PF","0.59%",0
39,946276872,"nhl2005 (11/20)",0,300.25,"PF Al-Farouq Aminu UTIL C.J. McCollum SF Carmelo Anthony F Thabo Sefolosha PG Russell Westbrook SG Alec Burks C Steven Adams G Donovan Mitchell",NA,"Raul Neto","UTIL","0.50%",0
40,946017929,"gfay63 (4/20)",0,300,"C Ian Mahinmi PF Al-Farouq Aminu UTIL Damian Lillard SG Bradley Beal SF Carmelo Anthony PG Russell Westbrook G Alec Burks F Andre Roberson",NA,"John Wall","PG","0.34%",0
41,946144098,"mrcse13 (6/20)",0,299.75,"UTIL Bradley Beal SG Tomas Satoransky F Kelly Oubre Jr. PF Carmelo Anthony G Russell Westbrook PG Alec Burks SF Joe Ingles C Steven Adams",NA,"Patrick Patterson","F","0.17%",9.75
42,946406765,"Borrayo805",0,299.5,"F Al-Farouq Aminu G Bradley Beal SF Otto Porter PG Russell Westbrook PF Jonas Jerebko UTIL Andre Roberson C Steven Adams SG Donovan Mitchell",NA,"Rodney Hood","SG","0.17%",0
