"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,947238248,"criscu1",0,345.25,"PF DeMarcus Cousins UTIL Kevin Durant SG Jrue Holiday C Zach Randolph F Rudy Gay SF E'Twaun Moore G Andre Iguodala PG Quinn Cook",NA,"DeMarcus Cousins","C","72.67%",81
2,946933123,"connman89",0,341.75,"C DeMarcus Cousins SF Kevin Durant SG Jrue Holiday G Rajon Rondo PF Zach Randolph F Jonathon Simmons UTIL Jakarr Sampson PG Quinn Cook",NA,"Jordan Bell","PF","68.54%",18.25
3,946914663,"dbee24 (1/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Jrue Holiday","PG","64.80%",40.25
3,946914669,"dbee24 (2/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Rajon Rondo","PG","64.10%",28.5
3,946914678,"dbee24 (3/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Zach Randolph","UTIL","47.74%",48
3,946914684,"dbee24 (4/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Jimmy Butler","UTIL","43.69%",40.5
3,946914716,"dbee24 (5/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Kevin Durant","SF","42.82%",72.25
3,946914743,"dbee24 (6/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"E'Twaun Moore","F","42.34%",22.75
3,946914757,"dbee24 (7/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Marcus Smart","SG","40.77%",7.25
3,946919808,"dbee24 (8/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Rudy Gay","F","37.21%",35.25
3,946919811,"dbee24 (9/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Mason Plumlee","UTIL","22.58%",13.75
3,946919816,"dbee24 (10/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Quinn Cook","PG","21.71%",16.75
3,946919828,"dbee24 (11/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Elfrid Payton","G","18.19%",25.25
3,946919833,"dbee24 (12/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Nicolas Batum","SG","12.53%",30.25
3,946919868,"dbee24 (13/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Andre Iguodala","G","11.05%",29
3,946919889,"dbee24 (14/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Gary Harris","SG","10.57%",38.75
3,946919897,"dbee24 (15/15)",0,341.5,"UTIL DeMarcus Cousins SG Jimmy Butler C Nikola Vucevic G Jrue Holiday PF Zach Randolph SF Rudy Gay F Jordan Bell PG Quinn Cook",NA,"Nikola Vucevic","UTIL","9.05%",61.5
18,946685774,"JumpmanTriz (1/5)",0,339.25,"PF DeMarcus Cousins SF Kevin Durant SG Jrue Holiday C Zach Randolph PG Jamal Murray F E'Twaun Moore G Andre Iguodala UTIL Jordan Bell",NA,"Karl-Anthony Towns","C","6.40%",53.5
18,946685785,"JumpmanTriz (2/5)",0,339.25,"PF DeMarcus Cousins SF Kevin Durant SG Jrue Holiday C Zach Randolph PG Jamal Murray F E'Twaun Moore G Andre Iguodala UTIL Jordan Bell",NA,"Klay Thompson","G","6.14%",32
18,946688285,"JumpmanTriz (3/5)",0,339.25,"PF DeMarcus Cousins SF Kevin Durant SG Jrue Holiday C Zach Randolph PG Jamal Murray F E'Twaun Moore G Andre Iguodala UTIL Jordan Bell",NA,"Kenneth Faried","C","5.87%",16.25
18,946688298,"JumpmanTriz (4/5)",0,339.25,"PF DeMarcus Cousins SF Kevin Durant SG Jrue Holiday C Zach Randolph PG Jamal Murray F E'Twaun Moore G Andre Iguodala UTIL Jordan Bell",NA,"Kristaps Porzingis","C","5.87%",28.75
18,946688341,"JumpmanTriz (5/5)",0,339.25,"PF DeMarcus Cousins SF Kevin Durant SG Jrue Holiday C Zach Randolph PG Jamal Murray F E'Twaun Moore G Andre Iguodala UTIL Jordan Bell",NA,"Myles Turner","C","5.70%",35.25
23,947085379,"ihdollen",0,337,"SF Kevin Durant C Andre Drummond UTIL Jrue Holiday G Gary Harris PG Rajon Rondo F Zach Randolph SG Andre Iguodala PF Jordan Bell",NA,"Jamal Murray","SG","5.53%",27.75
24,947066958,"MoMoneyMoProblems1",0,336.25,"PF DeMarcus Cousins UTIL Nikola Vucevic SG Jrue Holiday PG Rajon Rondo C Zach Randolph G Jamal Murray F Dirk Nowitzki SF E'Twaun Moore",NA,"Andre Drummond","UTIL","5.44%",62
25,946539753,"Slobberknocker78",0,334.75,"F DeMarcus Cousins SF Kevin Durant C Myles Turner PG Rajon Rondo PF Zach Randolph SG Bojan Bogdanovic G Frank Mason III UTIL Quinn Cook",NA,"Jayson Tatum","UTIL","5.09%",34
25,946548217,"vnperk",0,334.75,"PF DeMarcus Cousins SF Kevin Durant G Jimmy Butler C Zach Randolph UTIL Rudy Gay SG E'Twaun Moore F Jordan Bell PG Quinn Cook",NA,"Lou Williams","SG","4.96%",42.25
27,947037799,"killerstatz",0,333,"UTIL Kevin Durant SG Jimmy Butler C Nikola Vucevic SF Nicolas Batum G Rajon Rondo PF Zach Randolph F Rudy Gay PG Quinn Cook",NA,"Zaza Pachulia","UTIL","4.83%",3.25
