"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,968161834,"shaftnut",0,335,"UTIL Jimmy Butler PG Tyreke Evans PF LaMarcus Aldridge F Draymond Green G Elfrid Payton SF Wilson Chandler C Jordan Bell SG Garrett Temple",NA,"Eric Bledsoe","SG","88.16%",32.75
2,968339154,"johnny570",0,319.75,"SG Tyreke Evans C Nikola Jokic F Khris Middleton PF Taj Gibson UTIL Austin Rivers PG Tyler Johnson G Shabazz Napier SF Wilson Chandler",NA,"Brandan Wright","PF","76.72%",10.5
3,968340720,"Jimbobwae42",0,313.75,"SG Tyreke Evans SF Khris Middleton PF Kyle Kuzma C Myles Turner PG Eric Bledsoe F Julius Randle G Shabazz Napier UTIL George Hill",NA,"Khris Middleton","SF","75.37%",47.75
4,968042124,"ijustmightwin (2/2)",0,312.25,"F Khris Middleton UTIL Dennis Schroder C Myles Turner PG Eric Bledsoe PF Taj Gibson SF Will Barton G Austin Rivers SG Tyler Johnson",NA,"Nikola Jokic","UTIL","57.79%",38.25
5,968321583,"PowerTron (2/68)",0,309,"SG Tyreke Evans C Nikola Jokic SF Khris Middleton UTIL Lonzo Ball PG Eric Bledsoe F Nicolas Batum G Shabazz Napier PF Brandan Wright",NA,"Shabazz Napier","UTIL","46.43%",39.75
5,968321596,"PowerTron (15/68)",0,309,"SG Tyreke Evans C Nikola Jokic SF Khris Middleton UTIL Lonzo Ball PG Eric Bledsoe F Nicolas Batum G Shabazz Napier PF Brandan Wright",NA,"Wayne Ellington","G","40.91%",19.75
5,968321609,"PowerTron (28/68)",0,309,"SG Tyreke Evans C Nikola Jokic SF Khris Middleton UTIL Lonzo Ball PG Eric Bledsoe F Nicolas Batum G Shabazz Napier PF Brandan Wright",NA,"Malcolm Brogdon","SG","24.63%",17
5,968321622,"PowerTron (41/68)",0,309,"SG Tyreke Evans C Nikola Jokic SF Khris Middleton UTIL Lonzo Ball PG Eric Bledsoe F Nicolas Batum G Shabazz Napier PF Brandan Wright",NA,"Draymond Green","F","24.54%",32.75
5,968321635,"PowerTron (54/68)",0,309,"SG Tyreke Evans C Nikola Jokic SF Khris Middleton UTIL Lonzo Ball PG Eric Bledsoe F Nicolas Batum G Shabazz Napier PF Brandan Wright",NA,"Kyle Kuzma","SF","22.19%",32.75
5,968321648,"PowerTron (67/68)",0,309,"SG Tyreke Evans C Nikola Jokic SF Khris Middleton UTIL Lonzo Ball PG Eric Bledsoe F Nicolas Batum G Shabazz Napier PF Brandan Wright",NA,"Kevin Durant","PF","21.11%",33.5
5,968628761,"geauxhhh",0,309,"G Tyreke Evans PG Kemba Walker C Myles Turner UTIL Eric Bledsoe F Josh Richardson SF Will Barton SG Austin Rivers PF Trey Lyles",NA,"John Wall","PG","18.71%",36.75
12,967445324,"SlowQueen (3/10)",0,308.75,"UTIL Nikola Jokic SF Khris Middleton PG Dennis Schroder G Donovan Mitchell C Myles Turner SG Eric Bledsoe F Willie Cauley-Stein PF Brandan Wright",NA,"Myles Turner","C","17.80%",48.25
12,967445330,"SlowQueen (9/10)",0,308.75,"UTIL Nikola Jokic SF Khris Middleton PG Dennis Schroder G Donovan Mitchell C Myles Turner SG Eric Bledsoe F Willie Cauley-Stein PF Brandan Wright",NA,"Tyreke Evans","PG","16.93%",64.75
14,968509883,"odiddypipes (2/2)",0,307.75,"C Nikola Jokic F LaMarcus Aldridge SF Khris Middleton PF Kyle Kuzma UTIL Will Barton G Austin Rivers PG Isaiah Canaan SG Mario Hezonja",NA,"Karl-Anthony Towns","UTIL","14.19%",41.5
15,968596609,"Arnie2013 (1/3)",0,305.25,"PG Tyreke Evans C Nikola Jokic UTIL DeAndre Jordan SG Lou Williams G Austin Rivers PF Julius Randle F Kelly Oubre Jr. SF Wayne Ellington",NA,"CJ McCollum","PG","13.97%",33.25
