"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,966931668,"chess_is_ok (95/150)",0,348.25,"SG James Harden PF Kristaps Porzingis UTIL Lou Williams F Josh Richardson PG Austin Rivers G Shabazz Napier SF Wayne Ellington C Marreese Speights",NA,"James Harden","PG","55.17%",73
2,966812213,"kjr32 (4/6)",0,345,"SF Kevin Durant C Steven Adams SG Josh Richardson F Rondae Hollis-Jefferson PG Austin Rivers UTIL Tyler Johnson PF Wilson Chandler G Shabazz Napier",NA,"Marreese Speights","C","46.17%",8.75
3,967058744,"kellygreen",0,344,"PG James Harden C Nikola Jokic UTIL Lou Williams SF Kyle Kuzma G Eric Gordon F Ryan Anderson SG Shabazz Napier PF Marreese Speights",NA,"Shabazz Napier","UTIL","40.19%",33
4,966931654,"chess_is_ok (81/150)",0,341.25,"PG James Harden G Lou Williams SF Josh Richardson PF Rondae Hollis-Jefferson C Kelly Olynyk UTIL Tyler Johnson SG Shabazz Napier F Wayne Ellington",NA,"CJ McCollum","SG","39.19%",22.75
5,966963474,"bellaedward4eva (49/110)",0,338,"G James Harden C Nikola Jokic SG Lou Williams PF Rondae Hollis-Jefferson PG Elfrid Payton UTIL Shabazz Napier F Wayne Ellington SF Evan Turner",NA,"Evan Turner","SG","31.98%",14.5
6,966931712,"chess_is_ok (139/150)",0,336.25,"PG James Harden G Lou Williams SF Josh Richardson PF Rondae Hollis-Jefferson SG Eric Gordon F Al-Farouq Aminu UTIL Shabazz Napier C Bam Adebayo",NA,"Nikola Jokic","C","30.87%",50.25
7,966676649,"pianoclub (142/150)",0,334.25,"SG James Harden C Nikola Jokic G Lou Williams F Rondae Hollis-Jefferson UTIL Austin Rivers SF P.J. Tucker PG Shabazz Napier PF Montrezl Harrell",NA,"Kelly Olynyk","PF","26.75%",23.5
8,966801074,"ChipotleAddict (83/150)",0,334,"PG James Harden UTIL Nikola Jokic F Rondae Hollis-Jefferson SF Tobias Harris SG Austin Rivers G Tyler Johnson PF Ryan Anderson C Nene Hilario",NA,"Eric Gordon","SG","24.53%",38
9,966931657,"chess_is_ok (84/150)",0,332.5,"PG James Harden G Lou Williams SF Josh Richardson F Rondae Hollis-Jefferson C Kelly Olynyk UTIL Austin Rivers SG Shabazz Napier PF Montrezl Harrell",NA,"Nene Hilario","C","24.00%",5.5
10,966663049,"greeny10 (1/3)",0,331.25,"C Nikola Jokic PG Jrue Holiday SG CJ McCollum G Kemba Walker SF Kyle Kuzma PF Enes Kanter F Ersan Ilyasova UTIL Ryan Anderson",NA,"P.J. Tucker","SF","23.83%",17.5
11,966931607,"chess_is_ok (34/150)",0,330.75,"PG James Harden G CJ McCollum F Josh Richardson PF Rondae Hollis-Jefferson C Kelly Olynyk UTIL Austin Rivers SG Shabazz Napier SF Wayne Ellington",NA,"Trevor Ariza","SF","22.06%",22
12,966737569,"Hooligans (97/150)",0,330,"PF Kristaps Porzingis UTIL DeAndre Jordan C Nikola Jokic SF Kyle Kuzma SG Eric Gordon G Elfrid Payton PG Austin Rivers F Marreese Speights",NA,"Al-Farouq Aminu","PF","21.66%",16.5
13,966840548,"AP4Pres (1/2)",0,328.75,"G James Harden C Jusuf Nurkic PF Kyle Kuzma SF Josh Richardson SG Austin Rivers PG Tyler Johnson F Mason Plumlee UTIL Shabazz Napier",NA,"Paul George","SF","20.66%",32.75
14,966475887,"JmoFoShoSUCKA (1/3)",0,326.75,"PF Draymond Green C Nikola Jokic SG Jrue Holiday SF Kyle Kuzma UTIL Eric Gordon G Elfrid Payton F Julius Randle PG Shabazz Napier",NA,"Elfrid Payton","G","19.96%",31.25
15,967084085,"jweeds11",0,326.5,"SF Kevin Durant UTIL DeAndre Jordan PF Kyle Kuzma SG Eric Gordon G Austin Rivers F Mason Plumlee PG Shabazz Napier C Nene Hilario",NA,"Tyler Johnson","G","17.06%",33.25
16,966801111,"ChipotleAddict (120/150)",0,326,"PG James Harden C Nikola Vucevic UTIL Kyle Kuzma SF Rondae Hollis-Jefferson G Austin Rivers F Ryan Anderson SG Allen Crabbe PF Marreese Speights",NA,"Kyle Kuzma","F","14.32%",53.5
17,966684201,"kglenn2986 (3/3)",0,325.75,"C DeAndre Jordan G Lou Williams PG Lonzo Ball PF Kyle Kuzma SG Eric Gordon UTIL Austin Rivers F Trevor Ariza SF P.J. Tucker",NA,"Anthony Davis","F","14.17%",39.25
17,967074241,"stlcardinals84 (9/15)",0,325.75,"G James Harden C DeAndre Jordan SG Lou Williams UTIL Eric Gordon PG Austin Rivers SF P.J. Tucker PF Ryan Anderson F Marreese Speights",NA,"Carmelo Anthony","SF","12.47%",33.25
19,966731678,"RexGrossman (133/150)",0,325.25,"UTIL James Harden C Nikola Jokic SF Kyle Kuzma SG Eric Gordon G Elfrid Payton PG Austin Rivers PF Al-Farouq Aminu F Marreese Speights",NA,"Jusuf Nurkic","C","12.40%",9.25
20,966931697,"chess_is_ok (124/150)",0,324.25,"PG James Harden G Lou Williams SF Paul George F Josh Richardson C Kelly Olynyk UTIL Austin Rivers SG Wayne Ellington PF Marreese Speights",NA,"Nikola Vucevic","C","12.40%",36.5
21,966651505,"wideout83 (1/4)",0,321.75,"PF Kevin Durant UTIL Nikola Jokic PG Lonzo Ball SF Kyle Kuzma G Eric Gordon SG Shabazz Napier F Wayne Ellington C Montrezl Harrell",NA,"Lou Williams","PG","11.83%",54
