"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,946487571,"zmrasta24 (5/5)",0,327.75,"G Lou Williams PF Taj Gibson C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns F Rudy Gay SF Danny Green PG Tyler Johnson",NA,"Jimmy Butler","SG","73.02%",40.5
1,946679484,"icon1983",0,327.75,"SG Lou Williams PF Taj Gibson C DeAndre Jordan G Jimmy Butler UTIL Karl-Anthony Towns F Rudy Gay SF Danny Green PG Tyler Johnson",NA,"LaMarcus Aldridge","PF","65.11%",24.5
3,946663009,"christian235 (7/12)",0,326.5,"PG Lou Williams F Taj Gibson C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk G Tyler Johnson",NA,"Lou Williams","UTIL","57.63%",42.25
3,946789039,"Keep_it_Real (2/2)",0,326.5,"PG Lou Williams F Taj Gibson UTIL DeAndre Jordan SG Jimmy Butler C Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk G Tyler Johnson",NA,"Karl-Anthony Towns","C","55.26%",53.5
3,947196487,"Soulflyfree8 (5/20)",0,326.5,"G Lou Williams F Taj Gibson C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk PG Tyler Johnson",NA,"Austin Rivers","PG","46.85%",35.5
6,947217010,"marxyork12 (13/16)",0,326.25,"PG Lou Williams PF Taj Gibson UTIL DeAndre Jordan SG Jimmy Butler C Karl-Anthony Towns F Danny Green SF Dion Waiters G Tyler Johnson",NA,"DeAndre Jordan","C","46.59%",47.25
7,947498898,"FootballOgre (2/2)",0,319.5,"PG Lou Williams F Taj Gibson C DeAndre Jordan SG Austin Rivers UTIL Karl-Anthony Towns SF Rudy Gay PF Kelly Olynyk G Dion Waiters",NA,"Andrew Wiggins","F","43.99%",20.5
8,946487501,"zmrasta24 (4/5)",0,318.25,"G Lou Williams PF Taj Gibson C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns F Rudy Gay SF Danny Green PG Patty Mills",NA,"Pau Gasol","F","43.20%",24.25
9,946789729,"chefcurry68 (19/20)",0,317,"SG Lou Williams F Taj Gibson C DeAndre Jordan G Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay PG Patty Mills PF Kelly Olynyk",NA,"Kelly Olynyk","C","42.52%",28.5
9,946966011,"pocketmoney (18/20)",0,317,"G Lou Williams F Taj Gibson C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay PG Patty Mills PF Kelly Olynyk",NA,"Jeff Teague","G","41.58%",35.75
9,947099224,"McKenna1211 (9/12)",0,317,"SG Lou Williams F Taj Gibson C DeAndre Jordan G Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay PG Patty Mills PF Kelly Olynyk",NA,"Danny Green","UTIL","39.97%",29.75
12,946849239,"ycmmat (6/20)",0,315.75,"G Lou Williams F Taj Gibson PG Jeff Teague C DeAndre Jordan UTIL Karl-Anthony Towns SF Rudy Gay SG Danny Green PF Kelly Olynyk",NA,"Taj Gibson","PF","31.07%",43.5
13,946598004,"regulator84 (1/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Rudy Gay","SF","30.54%",35.25
13,946610642,"regulator84 (2/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Goran Dragic","PG","26.28%",22.5
13,946610644,"regulator84 (3/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Dion Waiters","F","25.31%",33.75
13,946610653,"regulator84 (4/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"James Johnson","SF","17.28%",20.75
13,946610665,"regulator84 (5/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Josh Richardson","SF","15.43%",25
13,946610672,"regulator84 (6/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Wesley Johnson","UTIL","12.78%",21.75
13,946610677,"regulator84 (7/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Manu Ginobili","UTIL","11.62%",17.25
13,946610682,"regulator84 (8/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Danilo Gallinari","F","9.99%",13.5
13,946610686,"regulator84 (9/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Patty Mills","G","9.93%",26.25
13,946618931,"regulator84 (10/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Tyler Johnson","SG","8.23%",35.75
13,946618941,"regulator84 (11/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Bam Adebayo","F","7.57%",14.75
13,946618944,"regulator84 (12/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Gorgui Dieng","C","6.19%",15
13,946618952,"regulator84 (13/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Justise Winslow","SF","5.59%",14
13,946618956,"regulator84 (14/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Tony Parker","PG","4.60%",28.75
13,946618963,"regulator84 (15/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Jamal Crawford","UTIL","3.87%",19.25
13,946618975,"regulator84 (16/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Wayne Ellington","SF","2.96%",10.25
13,946618982,"regulator84 (17/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Davis Bertans","SF","2.83%",16.25
13,946618989,"regulator84 (18/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Dejounte Murray","G","2.35%",0
13,946618997,"regulator84 (19/20)",0,314,"PF Taj Gibson PG Jeff Teague C DeAndre Jordan SG Jimmy Butler UTIL Karl-Anthony Towns SF Rudy Gay G Danny Green F Kelly Olynyk",NA,"Montrezl Harrell","F","1.61%",12.5
