"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,941192512,"LjTexasAggies (2/2)",0,326,"PF DeMarcus Cousins C Andre Drummond SG Jrue Holiday SF Robert Covington G Gary Harris UTIL Jamal Murray PG Rajon Rondo F Mason Plumlee",NA,"Mason Plumlee","PF","91.97%",28
2,941302647,"matt972 (1/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"DeMarcus Cousins","F","87.77%",50
2,941302656,"matt972 (2/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"Jrue Holiday","SG","65.98%",33.75
2,941302675,"matt972 (3/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"Rajon Rondo","G","63.28%",38.5
2,941308773,"matt972 (4/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"Andre Drummond","C","49.71%",49.75
2,941308824,"matt972 (5/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"E'Twaun Moore","SF","47.12%",22.75
2,941308843,"matt972 (6/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"Gary Harris","SG","41.09%",32
2,941308855,"matt972 (7/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"Will Barton","SF","32.33%",34.5
2,941308868,"matt972 (8/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"Ben Simmons","SF","30.95%",28.5
2,941308883,"matt972 (9/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"Kenneth Faried","UTIL","26.39%",27.25
2,941308902,"matt972 (10/10)",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"Lonzo Ball","PG","22.67%",29.75
