"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,946143766,"FantasyJude",0,318.25,"PG Russell Westbrook SG Bradley Beal C Jusuf Nurkic G C.J. McCollum F Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu UTIL Fred VanVleet",NA,"Greg Monroe","C","83.72%",34
2,945938570,"PowerTron (2/34)",0,316,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Fred VanVleet",NA,"Russell Westbrook","PG","66.14%",77.25
2,945938577,"PowerTron (9/34)",0,316,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Fred VanVleet",NA,"Alec Burks","G","62.23%",21
2,945938584,"PowerTron (16/34)",0,316,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Fred VanVleet",NA,"Fred VanVleet","UTIL","46.30%",21.5
2,945938591,"PowerTron (23/34)",0,316,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Fred VanVleet",NA,"Damian Lillard","UTIL","45.52%",53
2,945938598,"PowerTron (30/34)",0,316,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Fred VanVleet",NA,"DeMar DeRozan","SF","43.17%",46.75
7,945938572,"PowerTron (4/34)",0,315.75,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Jakob Poeltl",NA,"Al-Farouq Aminu","F","41.60%",27
7,945938579,"PowerTron (11/34)",0,315.75,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Jakob Poeltl",NA,"Devin Booker","SG","39.86%",43.25
7,945938586,"PowerTron (18/34)",0,315.75,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Jakob Poeltl",NA,"T.J. Warren","F","39.16%",10.75
7,945938593,"PowerTron (25/34)",0,315.75,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Jakob Poeltl",NA,"Pascal Siakam","PF","33.86%",19.5
7,945938600,"PowerTron (32/34)",0,315.75,"PG Russell Westbrook G Damian Lillard SG DeMar DeRozan C Serge Ibaka PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Jakob Poeltl",NA,"Jakob Poeltl","F","32.20%",21.25
12,945814491,"Dudly1963",0,315.5,"PG Russell Westbrook G Kyle Lowry SG Donovan Mitchell PF Serge Ibaka SF Markieff Morris C Greg Monroe UTIL Alec Burks F Al-Farouq Aminu",NA,"Kyle Lowry","PG","32.20%",48.5
12,946421549,"jhadley16",0,315.5,"G Russell Westbrook SG Bradley Beal UTIL Jusuf Nurkic PF Derrick Favors C Serge Ibaka F Greg Monroe PG Tim Frazier SF Thabo Sefolosha",NA,"Serge Ibaka","C","28.81%",37
14,946125640,"snapper722",0,314.75,"G Russell Westbrook PG Damian Lillard SG Bradley Beal PF Serge Ibaka SF Joe Ingles F Al-Farouq Aminu C Noah Vonleh UTIL Tim Frazier",NA,"Otto Porter","PF","25.94%",22
15,945835440,"TheKurgan100",0,314.25,"PG Russell Westbrook UTIL Damian Lillard SG Bradley Beal PF Serge Ibaka SF Markieff Morris C Greg Monroe F Pascal Siakam G Tyler Ulis",NA,"C.J. McCollum","SG","20.45%",28
15,945992248,"mgp2488 (1/2)",0,314.25,"PG Russell Westbrook G Damian Lillard SG Bradley Beal C Serge Ibaka SF Markieff Morris PF Greg Monroe F Pascal Siakam UTIL Tyler Ulis",NA,"Bradley Beal","SG","18.02%",59.25
15,945998610,"mgp2488 (2/2)",0,314.25,"PG Russell Westbrook G Damian Lillard SG Bradley Beal C Serge Ibaka SF Markieff Morris PF Greg Monroe F Pascal Siakam UTIL Tyler Ulis",NA,"Paul George","SF","14.71%",28.25
15,946418086,"paydirtfantasy",0,314.25,"PG Kyle Lowry SF Devin Booker G Bradley Beal SG Donovan Mitchell PF Serge Ibaka C Jonas Valanciunas F Greg Monroe UTIL Al-Farouq Aminu",NA,"Jusuf Nurkic","UTIL","14.53%",34.25
19,945886625,"madchuck",0,314,"G Russell Westbrook PG Damian Lillard SF Devin Booker PF Serge Ibaka C Greg Monroe SG Alec Burks F Al-Farouq Aminu UTIL Fred VanVleet",NA,"Steven Adams","C","13.40%",33.75
19,945938573,"PowerTron (5/34)",0,314,"PG Russell Westbrook G Damian Lillard F Devin Booker C Serge Ibaka PF Greg Monroe SG Alec Burks SF Al-Farouq Aminu UTIL Fred VanVleet",NA,"Tyler Ulis","PG","10.62%",11.75
19,945938580,"PowerTron (12/34)",0,314,"PG Russell Westbrook G Damian Lillard F Devin Booker C Serge Ibaka PF Greg Monroe SG Alec Burks SF Al-Farouq Aminu UTIL Fred VanVleet",NA,"Carmelo Anthony","SF","9.31%",31.5
19,945938587,"PowerTron (19/34)",0,314,"PG Russell Westbrook G Damian Lillard F Devin Booker C Serge Ibaka PF Greg Monroe SG Alec Burks SF Al-Farouq Aminu UTIL Fred VanVleet",NA,"Markieff Morris","PF","8.62%",22.5
19,945938594,"PowerTron (26/34)",0,314,"PG Russell Westbrook G Damian Lillard F Devin Booker C Serge Ibaka PF Greg Monroe SG Alec Burks SF Al-Farouq Aminu UTIL Fred VanVleet",NA,"Jonas Valanciunas","C","8.01%",17
19,945938601,"PowerTron (33/34)",0,314,"PG Russell Westbrook G Damian Lillard F Devin Booker C Serge Ibaka PF Greg Monroe SG Alec Burks SF Al-Farouq Aminu UTIL Fred VanVleet",NA,"Joe Ingles","UTIL","6.61%",30
19,946247300,"camjer8787 (1/5)",0,314,"UTIL Russell Westbrook PG Damian Lillard SF Devin Booker F Serge Ibaka C Greg Monroe SG Alec Burks PF Al-Farouq Aminu G Fred VanVleet",NA,"Tomas Satoransky","UTIL","5.13%",17
19,946247312,"camjer8787 (2/5)",0,314,"UTIL Russell Westbrook PG Damian Lillard SF Devin Booker F Serge Ibaka C Greg Monroe SG Alec Burks PF Al-Farouq Aminu G Fred VanVleet",NA,"Norman Powell","F","4.18%",6.75
19,946247370,"camjer8787 (3/5)",0,314,"UTIL Russell Westbrook PG Damian Lillard SF Devin Booker F Serge Ibaka C Greg Monroe SG Alec Burks PF Al-Farouq Aminu G Fred VanVleet",NA,"Derrick Favors","PF","4.09%",18.5
19,946248186,"camjer8787 (4/5)",0,314,"UTIL Russell Westbrook PG Damian Lillard SF Devin Booker F Serge Ibaka C Greg Monroe SG Alec Burks PF Al-Farouq Aminu G Fred VanVleet",NA,"Ricky Rubio","G","3.74%",22
19,946248238,"camjer8787 (5/5)",0,314,"UTIL Russell Westbrook PG Damian Lillard SF Devin Booker F Serge Ibaka C Greg Monroe SG Alec Burks PF Al-Farouq Aminu G Fred VanVleet",NA,"Tyson Chandler","C","3.74%",0
19,946364647,"ThaDongslayer (1/2)",0,314,"G Russell Westbrook UTIL Damian Lillard SF Devin Booker PF Serge Ibaka C Greg Monroe SG Alec Burks F Al-Farouq Aminu PG Fred VanVleet",NA,"Donovan Mitchell","PG","3.57%",48.25
19,946364648,"ThaDongslayer (2/2)",0,314,"G Russell Westbrook UTIL Damian Lillard SF Devin Booker PF Serge Ibaka C Greg Monroe SG Alec Burks F Al-Farouq Aminu PG Fred VanVleet",NA,"Pat Connaughton","SF","2.96%",7.75
32,946038864,"bric75 (1/3)",0,313,"UTIL Russell Westbrook PG Kyle Lowry SF DeMar DeRozan C Serge Ibaka PF Greg Monroe SG Alec Burks F Al-Farouq Aminu G Fred VanVleet",NA,"Alex Len","C","2.87%",25.25
32,946038865,"bric75 (2/3)",0,313,"UTIL Russell Westbrook PG Kyle Lowry SF DeMar DeRozan C Serge Ibaka PF Greg Monroe SG Alec Burks F Al-Farouq Aminu G Fred VanVleet",NA,"Kelly Oubre Jr.","G","2.70%",30
32,946038866,"bric75 (3/3)",0,313,"UTIL Russell Westbrook PG Kyle Lowry SF DeMar DeRozan C Serge Ibaka PF Greg Monroe SG Alec Burks F Al-Farouq Aminu G Fred VanVleet",NA,"Rudy Gobert","C","2.52%",16
35,946325006,"teddyguindi",0,312.5,"G Russell Westbrook UTIL Kyle Lowry F Devin Booker PF Serge Ibaka SF Kelly Oubre Jr. C Greg Monroe SG Alec Burks PG Fred VanVleet",NA,"Marcin Gortat","C","2.26%",26.75
36,946403771,"jscoliere",0,312.25,"G Russell Westbrook PG Damian Lillard SG Bradley Beal C Jonas Valanciunas UTIL Greg Monroe PF Alex Len SF Al-Farouq Aminu F Pascal Siakam",NA,"Evan Turner","SF","2.18%",5.75
37,946029626,"BomberFD",0,311.75,"G Russell Westbrook UTIL Damian Lillard SF DeMar DeRozan F Serge Ibaka C Greg Monroe SG Alec Burks PF Jakob Poeltl PG Fred VanVleet",NA,"Jerami Grant","PF","2.18%",8.25
38,946363663,"pjlyns",0,311,"UTIL Russell Westbrook PG Damian Lillard SG Devin Booker C Steven Adams PF Greg Monroe SF Al-Farouq Aminu F Jakob Poeltl G Fred VanVleet",NA,"Royce O'Neale","F","1.91%",2
39,946396894,"BasedHarambe",0,310.75,"UTIL Russell Westbrook PG Damian Lillard F Carmelo Anthony PF Serge Ibaka G Joe Ingles C Greg Monroe SG Alec Burks SF Al-Farouq Aminu",NA,"Andre Roberson","SF","1.65%",19
40,946240319,"wicksey1 (1/2)",0,310,"PG Russell Westbrook G Kyle Lowry C Jusuf Nurkic SG Donovan Mitchell PF Greg Monroe SF Al-Farouq Aminu F Pascal Siakam UTIL Jakob Poeltl",NA,"Tim Frazier","UTIL","1.39%",21.75
40,946422861,"FFLFrogMan (2/2)",0,310,"PG Russell Westbrook UTIL Kyle Lowry SG DeMar DeRozan C Steven Adams PF Greg Monroe SF Al-Farouq Aminu F Jakob Poeltl G Fred VanVleet",NA,"Marquese Chriss","PF","1.31%",9
42,946210883,"AceRgolf124",0,309.5,"UTIL Russell Westbrook PG Kyle Lowry SG Bradley Beal SF T.J. Warren PF Serge Ibaka F Greg Monroe C Jakob Poeltl G Fred VanVleet",NA,"C.J. Miles","SF","1.13%",19.25
42,946277171,"brian7427",0,309.5,"UTIL Russell Westbrook G Kyle Lowry SG Bradley Beal SF T.J. Warren PF Serge Ibaka F Greg Monroe C Jakob Poeltl PG Fred VanVleet",NA,"Mike James","PG","0.87%",15.5
44,946173130,"superstarsaga",0,309.25,"PG Russell Westbrook SF DeMar DeRozan F Devin Booker SG Donovan Mitchell PF Greg Monroe UTIL Tomas Satoransky C Jakob Poeltl G Fred VanVleet",NA,"Josh Jackson","UTIL","0.78%",16.25
