"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,945056221,"gk723",0,315.25,"PF DeMarcus Cousins C Joel Embiid UTIL Tyreke Evans PG Jrue Holiday F Mason Plumlee G Alec Burks SG E'Twaun Moore SF Michael Beasley",NA,"Michael Beasley","SF","93.69%",14.25
2,944900273,"igorot",0,314.25,"F Devin Booker UTIL Kemba Walker SG Jimmy Butler PF T.J. Warren G Jrue Holiday C Enes Kanter PG Jamal Murray SF Michael Beasley",NA,"Mason Plumlee","PF","81.94%",18.75
3,944537884,"c4nier (1/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"Enes Kanter","F","77.01%",16
3,944542650,"c4nier (2/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"DeMarcus Cousins","C","73.46%",58.75
3,944542673,"c4nier (3/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"Jrue Holiday","PG","36.40%",50
3,944542683,"c4nier (4/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"E'Twaun Moore","SG","32.85%",39.5
3,944550105,"c4nier (5/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"Joel Embiid","UTIL","31.47%",49.5
3,944550126,"c4nier (6/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"Elfrid Payton","G","28.93%",27.5
3,944550129,"c4nier (7/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"Alec Burks","G","28.14%",41.25
3,944552036,"LiveLikeKC3 (1/2)",0,306.75,"C Joel Embiid PG Stephen Curry PF Kevin Durant G Jimmy Butler UTIL Alec Burks F Marvin Williams SG E'Twaun Moore SF Michael Beasley",NA,"Rajon Rondo","PG","25.60%",38.75
3,944558419,"c4nier (8/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"J.J. Redick","SG","25.45%",30.25
3,944558421,"c4nier (9/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"Marc Gasol","UTIL","20.09%",38.75
3,944558423,"c4nier (10/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"Kemba Walker","G","19.07%",50.5
3,944558425,"c4nier (11/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"Myles Turner","C","18.49%",22.25
3,944558436,"c4nier (12/16)",0,306.75,"PF DeMarcus Cousins C Joel Embiid UTIL Kevin Durant PG Rajon Rondo G Alec Burks F Michael Kidd-Gilchrist SG E'Twaun Moore SF Michael Beasley",NA,"Jimmy Butler","G","15.66%",48
