"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,966964551,"theeradicator",0,344.75,"PG James Harden SF Kyle Kuzma C Enes Kanter SG Josh Richardson UTIL Austin Rivers PF Michael Beasley F Omri Casspi G Shabazz Napier",NA,"James Harden","G","86.03%",73
2,966585703,"ajkj",0,343,"G James Harden UTIL Kristaps Porzingis SF Kyle Kuzma SG Austin Rivers PF Omri Casspi F Kelly Oubre Jr. C Jordan Bell PG Shabazz Napier",NA,"Shabazz Napier","PG","75.64%",33
3,966608069,"knadeau12",0,338.75,"PG James Harden C DeAndre Jordan PF Kyle Kuzma SG Eric Gordon G Austin Rivers F Trey Lyles UTIL Shabazz Napier SF Evan Turner",NA,"CJ McCollum","UTIL","65.89%",22.75
4,966980589,"ryanader86 (17/20)",0,333.5,"PG Russell Westbrook SF Brandon Ingram F Kyle Kuzma G Elfrid Payton SG Austin Rivers C Julius Randle PF Mason Plumlee UTIL Shabazz Napier",NA,"Marreese Speights","PF","49.38%",8.75
5,967075753,"jedelatorre",0,331.75,"SG James Harden UTIL Eric Bledsoe C Steven Adams SF Kyle Kuzma F Josh Richardson G Elfrid Payton PG Shabazz Napier PF Marreese Speights",NA,"Evan Turner","G","39.40%",14.5
6,966882832,"umdfresh103",0,321.5,"G James Harden C Nikola Jokic SF Kyle Kuzma PG Elfrid Payton UTIL Carmelo Anthony PF John Collins F Ryan Anderson SG Evan Turner",NA,"P.J. Tucker","SF","36.65%",17.5
7,966651424,"KeithByarsKills (4/10)",0,320.5,"PG James Harden C DeAndre Jordan PF Kyle Kuzma F Josh Richardson SF Trevor Ariza G E'Twaun Moore SG Shabazz Napier UTIL Malcolm Delaney",NA,"Trevor Ariza","SG","36.00%",22
8,966976175,"greentongueman",0,319,"PG James Harden UTIL Paul George SF Kyle Kuzma C Kelly Olynyk G Austin Rivers F DeMarre Carroll PF Mike Scott SG Shabazz Napier",NA,"Eric Gordon","G","35.04%",38
9,967015110,"bods72 (1/4)",0,318.75,"SG James Harden G CJ McCollum UTIL Kyle Kuzma F Josh Richardson PF Rondae Hollis-Jefferson SF P.J. Tucker C Mason Plumlee PG Shabazz Napier",NA,"Nene Hilario","C","30.02%",5.5
9,967015198,"bods72 (2/4)",0,318.75,"SG James Harden G CJ McCollum UTIL Kyle Kuzma F Josh Richardson PF Rondae Hollis-Jefferson SF P.J. Tucker C Mason Plumlee PG Shabazz Napier",NA,"Kelly Olynyk","PF","25.60%",23.5
