"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,971380190,"mjchan89 (1/3)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Jordan Clarkson","SG","70.97%",42.5
1,971380191,"mjchan89 (2/3)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"James Harden","SG","55.24%",68.5
1,971380192,"mjchan89 (3/3)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Paul George","UTIL","51.62%",37.75
4,971573092,"bbown",0,331.5,"UTIL James Harden PF Draymond Green F Al Horford PG Jeff Teague C Steven Adams SF Courtney Lee SG Jordan Clarkson G T.J. McConnell",NA,"Eric Gordon","SG","50.64%",25.75
5,971727336,"BarOfSoap (4/4)",0,330,"PG James Harden C Draymond Green SF Paul George SG Klay Thompson PF Carmelo Anthony F Courtney Lee UTIL Jordan Clarkson G Andre Roberson",NA,"Carmelo Anthony","F","50.52%",27.25
6,970721283,"Lepitre20",0,329.75,"PG James Harden C Joel Embiid PF Enes Kanter SG Eric Gordon SF Otto Porter Jr. G Jordan Clarkson F Andre Iguodala UTIL Josh Hart",NA,"Steven Adams","C","48.01%",37
7,970294311,"xohadrianx",0,325,"UTIL Kyrie Irving PF Kevin Love SF Paul George G Klay Thompson C Enes Kanter F Jayson Tatum SG Courtney Lee PG Jordan Clarkson",NA,"Kentavious Caldwell-Pope","SG","35.21%",17.25
8,970976285,"jesmith87",0,324.75,"SG James Harden PF Kyle Kuzma F Draymond Green C Steven Adams G Eric Gordon UTIL Kentavious Caldwell-Pope PG Jordan Clarkson SF Andre Roberson",NA,"Klay Thompson","SG","31.05%",37.75
9,969349068,"to81760",0,324.25,"UTIL Karl-Anthony Towns PF Kevin Love SF Kyle Kuzma F Paul George C Steven Adams G Eric Gordon PG Jordan Clarkson SG Josh Hart",NA,"LeBron James","PF","29.09%",34
10,971343181,"jroc24",0,323.75,"PG James Harden PF Draymond Green SF Paul George C Steven Adams SG Eric Gordon UTIL Carmelo Anthony G Jordan Clarkson F Andre Roberson",NA,"Andre Iguodala","SG","26.88%",19.5
10,971539217,"srn828 (1/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Trevor Ariza","F","23.39%",28.5
10,971539218,"srn828 (2/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Karl-Anthony Towns","UTIL","22.72%",47.5
10,971539219,"srn828 (3/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Josh Hart","PG","22.47%",25
10,971539220,"srn828 (4/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Andre Roberson","SF","20.76%",32
10,971539221,"srn828 (5/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Russell Westbrook","G","20.27%",60
10,971539222,"srn828 (6/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Courtney Lee","G","19.78%",31.25
10,971539223,"srn828 (7/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Jeff Teague","PG","14.64%",31.25
10,971539224,"srn828 (8/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Gorgui Dieng","PF","12.06%",7.5
10,971539225,"srn828 (9/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Julius Randle","C","11.33%",26.75
10,971539226,"srn828 (10/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Otto Porter Jr.","PF","10.90%",33
10,971539227,"srn828 (11/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Marcus Smart","G","9.98%",20.5
10,971539228,"srn828 (12/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Draymond Green","F","9.37%",53
10,971539229,"srn828 (13/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Jayson Tatum","UTIL","9.31%",22.75
10,971539230,"srn828 (14/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Kevin Durant","SF","9.25%",51.75
10,971539231,"srn828 (15/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Kyle Kuzma","SF","8.08%",48.75
10,971539232,"srn828 (16/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Ryan Anderson","UTIL","7.53%",20.25
10,971539233,"srn828 (17/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Jimmy Butler","SG","7.53%",44.75
10,971539234,"srn828 (18/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Kevin Love","F","6.31%",60
10,971539235,"srn828 (19/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Dwyane Wade","UTIL","5.88%",31.75
10,971539236,"srn828 (20/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Jordan Bell","UTIL","5.57%",23.5
10,971539237,"srn828 (21/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Robert Covington","PF","4.65%",20.25
10,971539238,"srn828 (22/51)",0,323.75,"SG James Harden UTIL Draymond Green SF Paul George C Steven Adams G Eric Gordon PF Carmelo Anthony PG Jordan Clarkson F Andre Roberson",NA,"Andrew Wiggins","F","4.53%",29
