"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,941474779,"L_Faction",0,335.5,"C DeMarcus Cousins UTIL Andre Drummond SF Tyreke Evans SG Jrue Holiday PF Robert Covington PG Rajon Rondo F Mason Plumlee G E'Twaun Moore",NA,"DeMarcus Cousins","C","86.16%",50
1,941509966,"HM_swag (11/20)",0,335.5,"UTIL DeMarcus Cousins C Andre Drummond SG Tyreke Evans G Jrue Holiday SF Robert Covington PG Rajon Rondo PF Mason Plumlee F E'Twaun Moore",NA,"Mason Plumlee","F","85.84%",28
3,940952940,"tarsonic20 (1/5)",0,335,"PF DeMarcus Cousins UTIL Andre Drummond SF Tyreke Evans G Jrue Holiday SG Jamal Murray F Kenneth Faried PG Rajon Rondo C Mason Plumlee",NA,"Jrue Holiday","SG","60.67%",33.75
3,940952975,"tarsonic20 (2/5)",0,335,"PF DeMarcus Cousins UTIL Andre Drummond SF Tyreke Evans G Jrue Holiday SG Jamal Murray F Kenneth Faried PG Rajon Rondo C Mason Plumlee",NA,"Rajon Rondo","PG","53.82%",38.5
3,940953053,"tarsonic20 (3/5)",0,335,"PF DeMarcus Cousins UTIL Andre Drummond SF Tyreke Evans G Jrue Holiday SG Jamal Murray F Kenneth Faried PG Rajon Rondo C Mason Plumlee",NA,"E'Twaun Moore","SG","41.96%",22.75
3,940959285,"tarsonic20 (4/5)",0,335,"PF DeMarcus Cousins UTIL Andre Drummond SF Tyreke Evans G Jrue Holiday SG Jamal Murray F Kenneth Faried PG Rajon Rondo C Mason Plumlee",NA,"Ben Simmons","G","38.20%",28.5
3,940959445,"tarsonic20 (5/5)",0,335,"PF DeMarcus Cousins UTIL Andre Drummond SF Tyreke Evans G Jrue Holiday SG Jamal Murray F Kenneth Faried PG Rajon Rondo C Mason Plumlee",NA,"Andre Drummond","C","36.37%",49.75
3,941383830,"ElwoodB (7/10)",0,335,"F DeMarcus Cousins C Andre Drummond SF Tyreke Evans SG Jrue Holiday PG Jamal Murray PF Kenneth Faried G Rajon Rondo UTIL Mason Plumlee",NA,"Gary Harris","SG","35.81%",32
9,941241532,"oprf81",0,333,"C Kevin Love G Tyreke Evans SG Khris Middleton F Tobias Harris UTIL Jrue Holiday PF Robert Covington SF J.J. Redick PG Jamal Murray",NA,"Kenneth Faried","PF","32.17%",27.25
10,941509961,"HM_swag (6/20)",0,327.5,"F DeMarcus Cousins C Andre Drummond SG Tyreke Evans G Jrue Holiday PF Robert Covington PG Rajon Rondo UTIL Mason Plumlee SF Juancho Hernangómez",NA,"Will Barton","SF","30.56%",34.5
11,941118807,"APKiller (1/2)",0,326,"F DeMarcus Cousins C Andre Drummond SG Jrue Holiday SF Robert Covington UTIL Gary Harris G Jamal Murray PG Rajon Rondo PF Mason Plumlee",NA,"Lonzo Ball","PG","24.91%",29.75
11,941118808,"APKiller (2/2)",0,326,"F DeMarcus Cousins C Andre Drummond SG Jrue Holiday SF Robert Covington UTIL Gary Harris G Jamal Murray PG Rajon Rondo PF Mason Plumlee",NA,"Jerryd Bayless","PG","21.17%",14.5
11,941509964,"HM_swag (9/20)",0,326,"F DeMarcus Cousins C Andre Drummond UTIL Jrue Holiday SF Robert Covington SG Gary Harris PG Jamal Murray G Rajon Rondo PF Mason Plumlee",NA,"Darius Miller","SF","16.92%",19.5
11,941556451,"trainallday (1/10)",0,326,"F DeMarcus Cousins C Andre Drummond PG Jrue Holiday SF Robert Covington SG Gary Harris G Jamal Murray UTIL Rajon Rondo PF Mason Plumlee",NA,"Joel Embiid","C","15.05%",38
11,941556452,"trainallday (2/10)",0,326,"F DeMarcus Cousins C Andre Drummond PG Jrue Holiday SF Robert Covington SG Gary Harris G Jamal Murray UTIL Rajon Rondo PF Mason Plumlee",NA,"Eric Bledsoe","SG","14.86%",30.5
11,941556453,"trainallday (3/10)",0,326,"F DeMarcus Cousins C Andre Drummond PG Jrue Holiday SF Robert Covington SG Gary Harris G Jamal Murray UTIL Rajon Rondo PF Mason Plumlee",NA,"Damian Lillard","G","12.66%",50.75
11,941556454,"trainallday (4/10)",0,326,"F DeMarcus Cousins C Andre Drummond PG Jrue Holiday SF Robert Covington SG Gary Harris G Jamal Murray UTIL Rajon Rondo PF Mason Plumlee",NA,"Willie Cauley-Stein","UTIL","12.05%",5
11,941556455,"trainallday (5/10)",0,326,"F DeMarcus Cousins C Andre Drummond PG Jrue Holiday SF Robert Covington SG Gary Harris G Jamal Murray UTIL Rajon Rondo PF Mason Plumlee",NA,"Jordan Clarkson","SG","11.99%",21.75
