"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,940719863,"bpl21 (2/2)",0,324,"F DeMarcus Cousins C Andre Drummond SF Tyreke Evans PG Jrue Holiday SG Gary Harris G Jamal Murray PF Mason Plumlee UTIL E'Twaun Moore",NA,"Mason Plumlee","PF","89.56%",28
2,941308939,"matt972",0,322.25,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball SG Jrue Holiday UTIL Jamal Murray G Rajon Rondo C Mason Plumlee",NA,"DeMarcus Cousins","F","84.77%",50
3,941090292,"suprme",0,317.75,"F DeMarcus Cousins UTIL Damian Lillard C Marc Gasol SG Jrue Holiday PG Jamal Murray G Rajon Rondo PF Mason Plumlee SF E'Twaun Moore",NA,"Jrue Holiday","SG","59.88%",33.75
4,941407028,"VR4337 (1/4)",0,314.25,"UTIL Joel Embiid C Andre Drummond SG Tyreke Evans G Jrue Holiday F Dario Saric PG Jamal Murray SF JaMychal Green PF Mason Plumlee",NA,"Rajon Rondo","G","58.57%",38.5
4,941407041,"VR4337 (2/4)",0,314.25,"UTIL Joel Embiid C Andre Drummond SG Tyreke Evans G Jrue Holiday F Dario Saric PG Jamal Murray SF JaMychal Green PF Mason Plumlee",NA,"E'Twaun Moore","SF","40.30%",22.75
4,941413484,"VR4337 (3/4)",0,314.25,"UTIL Joel Embiid C Andre Drummond SG Tyreke Evans G Jrue Holiday F Dario Saric PG Jamal Murray SF JaMychal Green PF Mason Plumlee",NA,"Gary Harris","SG","39.25%",32
4,941413506,"VR4337 (4/4)",0,314.25,"UTIL Joel Embiid C Andre Drummond SG Tyreke Evans G Jrue Holiday F Dario Saric PG Jamal Murray SF JaMychal Green PF Mason Plumlee",NA,"Andre Drummond","C","38.21%",49.75
8,940634941,"fantasyking685663 (1/2)",0,309.5,"PF DeMarcus Cousins F Tyreke Evans SF Will Barton PG Lonzo Ball G Jamal Murray SG Jordan Clarkson C Kenneth Faried UTIL Rajon Rondo",NA,"Will Barton","SG","34.73%",34.5
9,941342562,"Dinomia",0,309.25,"G Damian Lillard F Tyreke Evans UTIL Lonzo Ball SF Robert Covington SG Gary Harris PG Dwyane Wade PF Dario Saric C Kenneth Faried",NA,"Kenneth Faried","UTIL","28.29%",27.25
10,940805686,"Taker1977 (1/2)",0,307.5,"PF DeMarcus Cousins C Joel Embiid SG Tyreke Evans PG Jrue Holiday G Jamal Murray UTIL Kenneth Faried F Mason Plumlee SF E'Twaun Moore",NA,"Ben Simmons","PG","27.76%",28.5
10,940809791,"Taker1977 (2/2)",0,307.5,"PF DeMarcus Cousins C Joel Embiid SG Tyreke Evans PG Jrue Holiday G Jamal Murray UTIL Kenneth Faried F Mason Plumlee SF E'Twaun Moore",NA,"Lonzo Ball","PG","23.41%",29.75
12,940620114,"cupcake19 (2/3)",0,306.25,"PF DeMarcus Cousins C Andre Drummond SF Will Barton SG Jrue Holiday PG Jamal Murray F Kenneth Faried G Rajon Rondo UTIL Mason Plumlee",NA,"Joel Embiid","UTIL","21.67%",38
12,940664618,"brian7427 (1/5)",0,306.25,"F DeMarcus Cousins UTIL Andre Drummond SF Will Barton SG Jrue Holiday G Jamal Murray PF Kenneth Faried PG Rajon Rondo C Mason Plumlee",NA,"Jerryd Bayless","PG","19.15%",14.5
12,940664659,"brian7427 (2/5)",0,306.25,"F DeMarcus Cousins UTIL Andre Drummond SF Will Barton SG Jrue Holiday G Jamal Murray PF Kenneth Faried PG Rajon Rondo C Mason Plumlee",NA,"Brandon Ingram","G","18.10%",24.5
12,940664669,"brian7427 (3/5)",0,306.25,"F DeMarcus Cousins UTIL Andre Drummond SF Will Barton SG Jrue Holiday G Jamal Murray PF Kenneth Faried PG Rajon Rondo C Mason Plumlee",NA,"Jamal Murray","G","16.71%",44.5
