"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,972444199,"amoney15000 (1/5)",0,295.25,"C Andre Drummond G Lou Williams SG Kris Dunn PG Elfrid Payton F Pau Gasol PF Bobby Portis UTIL George Hill SF Wayne Ellington",NA,"Bismack Biyombo","C","63.62%",27.5
2,972788234,"ChristianofTrtuh",0,290.75,"F Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton PF Tobias Harris G Milos Teodosic SG Andrew Harrison SF Wayne Ellington UTIL Bismack Biyombo",NA,"Andrew Harrison","G","62.66%",22.5
3,972758789,"wascyo",0,286,"C Andre Drummond UTIL Tyreke Evans SG Eric Bledsoe PG Kris Dunn F Willie Cauley-Stein PF Dirk Nowitzki SF Reggie Bullock G Luke Kennard",NA,"Giannis Antetokounmpo","PF","61.88%",45.25
4,972767590,"GOAT444",0,285.5,"UTIL Andre Drummond PG Tyreke Evans SG Josh Richardson PF Pau Gasol SF Tobias Harris F Denzel Valentine G Lance Stephenson C Bismack Biyombo",NA,"Nikola Jokic","C","57.96%",31.25
5,972484133,"amoney15000 (2/5)",0,281.5,"UTIL Andre Drummond G Tyreke Evans C Nikola Jokic PG Kris Dunn PF Wilson Chandler F Allen Crabbe SG Andrew Harrison SF Wayne Ellington",NA,"Wayne Ellington","SF","47.52%",34
6,972513461,"mazwa",0,280.5,"SF Giannis Antetokounmpo UTIL Andre Drummond C DeAndre Jordan PG J.J. Barea F Dirk Nowitzki G Andrew Harrison SG Wayne Ellington PF Bismack Biyombo",NA,"Lou Williams","PG","40.64%",31.25
7,972454296,"InSearchofaWin (1/2)",0,277,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton F Serge Ibaka PF Wilson Chandler SG Andrew Harrison G Wayne Ellington UTIL Bismack Biyombo",NA,"Milos Teodosic","PG","37.16%",28.5
7,972460018,"InSearchofaWin (2/2)",0,277,"SF Giannis Antetokounmpo C Andre Drummond PG Elfrid Payton F Serge Ibaka PF Wilson Chandler SG Andrew Harrison G Wayne Ellington UTIL Bismack Biyombo",NA,"Andre Drummond","C","29.50%",50
9,972698803,"hondizzle",0,276.5,"C Andre Drummond SG Tyreke Evans PG Lou Williams UTIL Eric Bledsoe F Wilson Chandler G George Hill SF Wayne Ellington PF Bismack Biyombo",NA,"Wilson Chandler","PF","28.46%",26.25
10,972812057,"kevinsw0rld",0,276,"C Andre Drummond UTIL DeAndre Jordan G Lou Williams PG Elfrid Payton PF Willie Cauley-Stein SF Wilson Chandler SG Andrew Harrison F Wayne Ellington",NA,"Tyreke Evans","PG","26.63%",43.25
11,972652496,"OreoBoy12 (5/8)",0,275.75,"C Andre Drummond G Tyreke Evans UTIL Josh Richardson PG Austin Rivers SG Tyler Johnson PF Dirk Nowitzki SF Trey Lyles F Wayne Ellington",NA,"J.J. Barea","SG","22.11%",29.75
12,972760387,"wrabl",0,273.75,"C Andre Drummond UTIL DeAndre Jordan PG Spencer Dinwiddie PF Kelly Olynyk SF Rondae Hollis-Jefferson G Reggie Jackson SG J.J. Barea F Wayne Ellington",NA,"George Hill","G","21.93%",25
13,972751834,"Docvahn (1/10)",0,271.25,"PF Giannis Antetokounmpo C Andre Drummond PG Spencer Dinwiddie SF Tobias Harris SG J.J. Barea G Allen Crabbe UTIL Andrew Harrison F Wayne Ellington",NA,"Elfrid Payton","PG","19.50%",39
14,972543498,"ducklindog",0,270.75,"PG Victor Oladipo C Andre Drummond SG Kris Dunn G Austin Rivers SF Tobias Harris UTIL Wayne Ellington F Reggie Bullock PF Bismack Biyombo",NA,"Zach Randolph","C","19.15%",21.75
14,972593002,"aforgio",0,270.75,"C Andre Drummond UTIL Nikola Jokic PG Lou Williams G Elfrid Payton PF Harrison Barnes SF Wilson Chandler SG Wayne Ellington F Bismack Biyombo",NA,"Marc Gasol","UTIL","15.93%",33.5
16,972751841,"Docvahn (8/10)",0,270.25,"F Giannis Antetokounmpo C Andre Drummond PG Spencer Dinwiddie PF Kelly Olynyk SG J.J. Barea UTIL Allen Crabbe G Andrew Harrison SF Wayne Ellington",NA,"Austin Rivers","UTIL","14.97%",17.5
17,972281333,"papagates (1/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Serge Ibaka","UTIL","14.27%",32.5
17,972281334,"papagates (2/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Trey Lyles","PF","13.40%",28.5
17,972281335,"papagates (3/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Derrick Favors","F","13.23%",30.5
17,972281336,"papagates (4/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Buddy Hield","F","11.84%",12
17,972281337,"papagates (5/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Myles Turner","C","9.40%",17.75
17,972281338,"papagates (6/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"DeAndre Jordan","C","9.23%",35.75
17,972281339,"papagates (7/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"James Ennis III","F","8.01%",20.75
17,972281340,"papagates (8/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Justin Holiday","F","7.48%",22.25
17,972281341,"papagates (9/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Dirk Nowitzki","UTIL","7.40%",35.75
17,972281342,"papagates (10/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Harrison Barnes","SF","7.05%",31.5
17,972281343,"papagates (11/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Willie Cauley-Stein","PF","6.96%",37.25
17,972281344,"papagates (12/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Donovan Mitchell","PG","6.61%",27.25
17,972281345,"papagates (13/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Victor Oladipo","PG","6.35%",26.75
17,972281346,"papagates (14/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Bogdan Bogdanovic","G","6.01%",18.25
17,972281347,"papagates (15/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Spencer Dinwiddie","SG","5.40%",23.5
17,972281348,"papagates (16/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Josh Richardson","F","5.22%",37.75
17,972281349,"papagates (17/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Tyler Johnson","G","5.22%",29
17,972281350,"papagates (18/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Mason Plumlee","F","4.44%",23.5
17,972281351,"papagates (19/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Pau Gasol","F","4.26%",41.5
17,972281352,"papagates (20/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Kawhi Leonard","SF","4.26%",27.5
17,972281353,"papagates (21/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Jonas Valanciunas","C","3.83%",35.25
17,972281354,"papagates (22/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Eric Bledsoe","SG","3.66%",39.25
17,972281355,"papagates (23/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"DeMar DeRozan","SF","3.48%",23.25
17,972281356,"papagates (24/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Rondae Hollis-Jefferson","PF","3.48%",27
17,972281357,"papagates (25/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Khris Middleton","SF","3.31%",26.25
17,972281358,"papagates (26/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Bojan Bogdanovic","SG","3.31%",15.75
17,972281359,"papagates (27/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"LaMarcus Aldridge","C","3.31%",39.75
17,972281360,"papagates (28/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Kyle Lowry","UTIL","3.13%",45.5
17,972281361,"papagates (29/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Kris Dunn","G","3.13%",52
17,972281362,"papagates (30/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Reggie Bullock","SF","3.05%",19
17,972281363,"papagates (31/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Tobias Harris","SF","2.96%",44
17,972281364,"papagates (32/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Bobby Portis","F","2.44%",22.5
17,972281365,"papagates (33/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"DeMarre Carroll","F","2.35%",15
17,972281366,"papagates (34/34)",0,269.75,"SF Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic F Mason Plumlee SG Wayne Ellington PF Bismack Biyombo",NA,"Jonathon Simmons","SG","2.00%",7
17,972314924,"l0ng25",0,269.75,"UTIL Andre Drummond SG Tyreke Evans C Nikola Jokic G Elfrid Payton F Justin Holiday PG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"T.J. Warren","UTIL","1.65%",17
17,972672539,"leovalencia (1/2)",0,269.75,"UTIL Andre Drummond SG Tyreke Evans C Nikola Jokic G Elfrid Payton F Justin Holiday PG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Allen Crabbe","F","1.48%",22.25
17,972672641,"leovalencia (2/2)",0,269.75,"UTIL Andre Drummond SG Tyreke Evans C Nikola Jokic G Elfrid Payton F Justin Holiday PG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Tyson Chandler","C","1.48%",19
54,972421818,"thizzle20",0,269.25,"C Marc Gasol PG Tyreke Evans G Elfrid Payton F Pau Gasol SF Harrison Barnes UTIL Tyler Johnson SG Wayne Ellington PF Jakob Poeltl",NA,"Kelly Olynyk","F","1.39%",43
55,972612661,"tarhokie3",0,269,"F Giannis Antetokounmpo C Andre Drummond PG Lou Williams SG J.J. Barea UTIL Wilson Chandler G George Hill SF Wayne Ellington PF Bismack Biyombo",NA,"Nikola Mirotic","PF","1.31%",37.5
56,972324413,"TallRedGourmet (2/6)",0,268.75,"F Giannis Antetokounmpo UTIL Andre Drummond C Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Reggie Jackson","G","1.22%",30.75
56,972335568,"TallRedGourmet (4/6)",0,268.75,"F Giannis Antetokounmpo UTIL Andre Drummond C Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Gary Harris","SG","1.13%",26
56,972458589,"smallball (1/2)",0,268.75,"F Giannis Antetokounmpo UTIL Andre Drummond C Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Dwight Powell","F","1.13%",16.75
56,972458634,"smallball (2/2)",0,268.75,"F Giannis Antetokounmpo UTIL Andre Drummond C Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Lauri Markkanen","F","1.04%",13.75
56,972464846,"ChipotleAddict (1/34)",0,268.75,"F Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Isaiah Canaan","SG","1.04%",12.25
56,972464847,"ChipotleAddict (2/34)",0,268.75,"F Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Jarell Martin","UTIL","0.87%",21.5
56,972464848,"ChipotleAddict (3/34)",0,268.75,"F Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Domantas Sabonis","PF","0.78%",20.25
56,972464849,"ChipotleAddict (4/34)",0,268.75,"F Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Anthony Tolliver","UTIL","0.78%",1.75
56,972464850,"ChipotleAddict (5/34)",0,268.75,"F Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Ricky Rubio","PG","0.78%",23
56,972464851,"ChipotleAddict (6/34)",0,268.75,"F Giannis Antetokounmpo C Andre Drummond UTIL Nikola Jokic PG J.J. Barea G Milos Teodosic SG Andrew Harrison SF Wayne Ellington PF Bismack Biyombo",NA,"Darren Collison","G","0.78%",6.75
