"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,967540149,"Hoover7",0,336.25,"PG Russell Westbrook SG Tyreke Evans C Myles Turner UTIL Elfrid Payton PF Jayson Tatum SF Justin Holiday G Josh Hart F Jamil Wilson",NA,"Eric Bledsoe","SG","80.48%",32.75
2,967975368,"vtorres",0,328.5,"UTIL Russell Westbrook SG Tyreke Evans SF Khris Middleton G Austin Rivers PG Shabazz Napier F Jordan Bell C Bam Adebayo PF Marvin Williams",NA,"Khris Middleton","G","70.85%",47.75
3,968364876,"leftey",0,321,"UTIL Tyreke Evans F Khris Middleton C Draymond Green PF Kyle Kuzma PG Elfrid Payton SF Al-Farouq Aminu SG Shabazz Napier G George Hill",NA,"Brandan Wright","PF","65.89%",10.5
4,967886490,"ddantin",0,320.5,"UTIL Russell Westbrook SG Victor Oladipo SF Carmelo Anthony G Austin Rivers PG Shabazz Napier F Bobby Portis C Jordan Bell PF Frank Kaminsky",NA,"Nikola Jokic","UTIL","49.19%",38.25
5,968168670,"meholol (15/20)",0,317.75,"PG Russell Westbrook SG Jimmy Butler C LaMarcus Aldridge UTIL Austin Rivers F Willie Cauley-Stein G J.J. Barea SF Wayne Ellington PF Brandan Wright",NA,"Shabazz Napier","SG","45.48%",39.75
6,968208570,"rollherd (3/6)",0,317.5,"C DeMarcus Cousins F Khris Middleton PG Eric Bledsoe SF Rondae Hollis-Jefferson SG Austin Rivers G Shabazz Napier PF Ersan Ilyasova UTIL Josh Hart",NA,"Kyle Kuzma","SF","35.79%",32.75
6,968208605,"rollherd (4/6)",0,317.5,"C DeMarcus Cousins F Khris Middleton PG Eric Bledsoe SF Rondae Hollis-Jefferson SG Austin Rivers G Shabazz Napier PF Ersan Ilyasova UTIL Josh Hart",NA,"Wayne Ellington","F","26.36%",19.75
6,968218567,"rollherd (5/6)",0,317.5,"C DeMarcus Cousins F Khris Middleton PG Eric Bledsoe SF Rondae Hollis-Jefferson SG Austin Rivers G Shabazz Napier PF Ersan Ilyasova UTIL Josh Hart",NA,"Malcolm Brogdon","G","24.74%",17
6,968218580,"rollherd (6/6)",0,317.5,"C DeMarcus Cousins F Khris Middleton PG Eric Bledsoe SF Rondae Hollis-Jefferson SG Austin Rivers G Shabazz Napier PF Ersan Ilyasova UTIL Josh Hart",NA,"Kevin Durant","F","19.95%",33.5
10,968587605,"chadillac110",0,317.25,"G Tyreke Evans F Khris Middleton C DeAndre Jordan PG Lonzo Ball SF Kyle Kuzma UTIL Austin Rivers SG Shabazz Napier PF Brandan Wright",NA,"Tyreke Evans","SG","19.49%",64.75
11,967602301,"Born2Ball3305",0,314.5,"PG Kyrie Irving SF Kyle Kuzma PF Nikola Mirotic F Rondae Hollis-Jefferson UTIL Elfrid Payton SG Will Barton G Austin Rivers C Dirk Nowitzki",NA,"CJ McCollum","PG","17.87%",33.25
12,967641611,"Jperks631",0,314.25,"PG Victor Oladipo C Nikola Jokic SF Kyle Kuzma F Jayson Tatum UTIL Austin Rivers SG Tyler Johnson G Shabazz Napier PF Ersan Ilyasova",NA,"Karl-Anthony Towns","C","15.08%",41.5
12,968168663,"meholol (8/20)",0,314.25,"PG Russell Westbrook SF Khris Middleton C Dwight Howard F Alex Len G Austin Rivers UTIL Shabazz Napier SG J.J. Barea PF Brandan Wright",NA,"Myles Turner","C","14.47%",48.25
14,967758176,"Sienasaint15 (1/2)",0,313.75,"SG Tyreke Evans PF Draymond Green SF Kyle Kuzma F T.J. Warren C Myles Turner PG Eric Bledsoe G Austin Rivers UTIL Brandan Wright",NA,"Draymond Green","F","14.07%",32.75
14,967767247,"Sienasaint15 (2/2)",0,313.75,"SG Tyreke Evans PF Draymond Green SF Kyle Kuzma F T.J. Warren C Myles Turner PG Eric Bledsoe G Austin Rivers UTIL Brandan Wright",NA,"Tyler Johnson","SG","12.96%",29.25
14,968322579,"Jimbobwae42",0,313.75,"SG Tyreke Evans SF Khris Middleton PF Kyle Kuzma C Myles Turner PG Eric Bledsoe F Julius Randle G Shabazz Napier UTIL George Hill",NA,"George Hill","G","11.98%",19.5
17,967757804,"kylew33 (1/6)",0,312.25,"PG Russell Westbrook C DeAndre Jordan SF Kyle Kuzma G Tyler Johnson UTIL Shabazz Napier PF DeMarre Carroll SG J.J. Barea F Wilson Chandler",NA,"Josh Richardson","SF","11.17%",22
18,967668697,"jabraun42 (1/3)",0,310.25,"UTIL Tyreke Evans C Nikola Jokic SF Khris Middleton PG Lonzo Ball SG Eric Bledsoe F Julius Randle G Jordan Clarkson PF Gorgui Dieng",NA,"DeAndre Jordan","UTIL","10.99%",30.5
18,967678406,"jabraun42 (2/3)",0,310.25,"UTIL Tyreke Evans C Nikola Jokic SF Khris Middleton PG Lonzo Ball SG Eric Bledsoe F Julius Randle G Jordan Clarkson PF Gorgui Dieng",NA,"Wilson Chandler","PF","10.53%",28.75
18,967678434,"jabraun42 (3/3)",0,310.25,"UTIL Tyreke Evans C Nikola Jokic SF Khris Middleton PG Lonzo Ball SG Eric Bledsoe F Julius Randle G Jordan Clarkson PF Gorgui Dieng",NA,"Austin Rivers","UTIL","9.92%",48.75
21,968313098,"PowerTron (13/20)",0,309,"SG Tyreke Evans C Nikola Jokic SF Khris Middleton UTIL Lonzo Ball PG Eric Bledsoe F Nicolas Batum G Shabazz Napier PF Brandan Wright",NA,"DeMarcus Cousins","C","9.16%",44.75
22,967445306,"SlowQueen (5/20)",0,308.75,"UTIL Nikola Jokic SF Khris Middleton PG Dennis Schroder G Donovan Mitchell C Myles Turner SG Eric Bledsoe F Willie Cauley-Stein PF Brandan Wright",NA,"Russell Westbrook","PG","8.44%",63
22,967445312,"SlowQueen (11/20)",0,308.75,"UTIL Nikola Jokic SF Khris Middleton PG Dennis Schroder G Donovan Mitchell C Myles Turner SG Eric Bledsoe F Willie Cauley-Stein PF Brandan Wright",NA,"Jordan Bell","F","8.38%",28.5
22,967445318,"SlowQueen (17/20)",0,308.75,"UTIL Nikola Jokic SF Khris Middleton PG Dennis Schroder G Donovan Mitchell C Myles Turner SG Eric Bledsoe F Willie Cauley-Stein PF Brandan Wright",NA,"Evan Turner","UTIL","7.22%",12.5
25,968510059,"odiddypipes",0,307.75,"C Nikola Jokic F LaMarcus Aldridge SF Khris Middleton PF Kyle Kuzma UTIL Will Barton G Austin Rivers PG Isaiah Canaan SG Mario Hezonja",NA,"John Wall","G","7.02%",36.75
26,968096284,"giedrius771 (1/20)",0,306.5,"G Tyreke Evans SF Khris Middleton UTIL DeAndre Jordan PF Kyle Kuzma SG Eric Bledsoe F Pau Gasol PG Shabazz Napier C Brandan Wright",NA,"Michael Kidd-Gilchrist","SF","6.55%",13.25
26,968096301,"giedrius771 (2/20)",0,306.5,"G Tyreke Evans SF Khris Middleton UTIL DeAndre Jordan PF Kyle Kuzma SG Eric Bledsoe F Pau Gasol PG Shabazz Napier C Brandan Wright",NA,"Lonzo Ball","G","6.50%",42.5
26,968096316,"giedrius771 (3/20)",0,306.5,"G Tyreke Evans SF Khris Middleton UTIL DeAndre Jordan PF Kyle Kuzma SG Eric Bledsoe F Pau Gasol PG Shabazz Napier C Brandan Wright",NA,"Bam Adebayo","F","6.15%",25.25
26,968096337,"giedrius771 (4/20)",0,306.5,"G Tyreke Evans SF Khris Middleton UTIL DeAndre Jordan PF Kyle Kuzma SG Eric Bledsoe F Pau Gasol PG Shabazz Napier C Brandan Wright",NA,"Nikola Vucevic","C","5.95%",2
