"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,971349631,"SundayFunday (13/20)",0,347.25,"PG James Harden C Kevin Love PF Draymond Green UTIL Steven Adams SG Eric Gordon SF Trevor Ariza G Jordan Clarkson F Andre Roberson",NA,"Jordan Clarkson","PG","65.51%",42.5
2,971347548,"williams02 (15/20)",0,346.5,"G James Harden PF Kevin Love SG Klay Thompson UTIL Enes Kanter PG Jeff Teague C Steven Adams SF Andre Iguodala F Andre Roberson",NA,"Eric Gordon","G","51.80%",25.75
3,971380196,"mjchan89 (1/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Steven Adams","C","45.02%",37
3,971380197,"mjchan89 (2/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"James Harden","PG","44.43%",68.5
3,971380198,"mjchan89 (3/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"LeBron James","SF","35.38%",34
3,971380199,"mjchan89 (4/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Paul George","UTIL","35.16%",37.75
3,971380200,"mjchan89 (5/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Andre Iguodala","UTIL","32.36%",19.5
3,971380201,"mjchan89 (6/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Trevor Ariza","SF","30.16%",28.5
3,971380202,"mjchan89 (7/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Kentavious Caldwell-Pope","SG","29.57%",17.25
3,971380203,"mjchan89 (8/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Klay Thompson","SG","28.30%",37.75
3,971380204,"mjchan89 (9/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Carmelo Anthony","PF","27.97%",27.25
3,971380205,"mjchan89 (10/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Josh Hart","SG","25.94%",25
3,971380206,"mjchan89 (11/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Russell Westbrook","PG","25.59%",60
3,971380207,"mjchan89 (12/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Karl-Anthony Towns","C","19.39%",47.5
3,971380208,"mjchan89 (13/20)",0,341.75,"PG James Harden PF Kevin Love SF Kyle Kuzma C Enes Kanter G Eric Gordon F Courtney Lee UTIL Jamal Crawford SG Josh Hart",NA,"Andre Roberson","F","19.26%",32
