"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,940496604,"broncosfan0926 (1/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"DeMarcus Cousins","C","82.52%",50
1,940498055,"broncosfan0926 (2/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"Damian Lillard","G","56.57%",50.75
1,940498076,"broncosfan0926 (3/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"Brandon Ingram","SF","53.08%",24.5
1,940498118,"broncosfan0926 (4/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"Will Barton","G","51.89%",34.5
1,940498149,"broncosfan0926 (5/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"Kenneth Faried","PF","46.76%",27.25
1,940503811,"broncosfan0926 (6/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"Jrue Holiday","SG","43.73%",33.75
1,940503892,"broncosfan0926 (7/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"Julius Randle","F","38.88%",26.5
1,940503913,"broncosfan0926 (8/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"Mason Plumlee","PF","38.73%",28
1,940503944,"broncosfan0926 (9/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"C.J. McCollum","PG","38.60%",26.5
1,940503990,"broncosfan0926 (10/20)",0,305.5,"UTIL Rajon Rondo PG Damian Lillard C DeMarcus Cousins PF Kenneth Faried F Mason Plumlee SF Will Barton SG Gary Harris G Jamal Murray",NA,"Lonzo Ball","PG","36.98%",29.75
